	F1norm_rprr	datasetname	knn	knownmodules	method	precision	recall	recovery	relevance	runningtime	threshold	threshold2
68	8.911020411527186	ecoli_colombos	3	strict	flame	0.3269537212017101	0.2859832647370058	0.47748275533055706	0.5443292517723909	115.51627492904663	0.1	-3
69	7.042627361595817	ecoli_colombos	3	minimal	flame	0.08441808050623491	0.1727276791887118	0.32890724079576555	0.3642728029154625	98.49631309509277	0.2	-3
70	7.319345038812842	ecoli_colombos	3	interconnected	flame	0.14657173232516843	0.17429197665855053	0.3207680738830675	0.40341146417825613	98.49631309509277	0.2	-3
71	9.711198043869954	ecoli_colombos	3	strict	flame	0.33214393987077856	0.326311263151012	0.5375230912938193	0.5747988531141378	98.49631309509277	0.2	-3
72	7.184022025317173	ecoli_colombos	3	minimal	flame	0.07891986723565587	0.18632635593276323	0.34242956575611644	0.37822449205855696	103.16818594932556	0.3	-3
73	7.357839708888292	ecoli_colombos	3	interconnected	flame	0.13374439467479024	0.17342061200982845	0.3303832345061536	0.40580923584688505	103.16818594932556	0.3	-3
74	9.958680298501713	ecoli_colombos	3	strict	flame	0.31509501740079704	0.3295833957903183	0.5686472837283977	0.5823339690537908	103.16818594932556	0.3	-3
75	7.498834025144328	ecoli_colombos	3	minimal	flame	0.07847754530491902	0.18839288220769884	0.3855607387407948	0.3807573533596908	99.89815092086792	0.5	-3
76	7.4355855163925435	ecoli_colombos	3	interconnected	flame	0.12782284735284555	0.1733921235490698	0.35127236429965214	0.39411345185064034	99.89815092086792	0.5	-3
77	10.302865930741415	ecoli_colombos	3	strict	flame	0.3118963757179298	0.3420504346179854	0.6104334713631023	0.5863034072679695	99.89815092086792	0.5	-3
78	7.604934429686017	ecoli_colombos	3	minimal	flame	0.08896005104495988	0.18120672873152288	0.39639518523912837	0.36059910165524955	103.78120613098145	0.7	-3
79	7.294261090904268	ecoli_colombos	3	interconnected	flame	0.133781086066432	0.16193177649444493	0.3550750962192361	0.3713702037295291	103.78120613098145	0.7	-3
80	10.558449765230451	ecoli_colombos	3	strict	flame	0.31952433067971653	0.3387965384193466	0.6444457266380847	0.5886360761979372	103.78120613098145	0.7	-3
81	7.652073429216739	ecoli_colombos	3	minimal	flame	0.09585559546339442	0.1675587103231788	0.42783863318536397	0.3375867964506707	99.29769206047058	0.9	-3
82	7.131358638932386	ecoli_colombos	3	interconnected	flame	0.13626425217517912	0.14557906608895255	0.38799266194233767	0.3297834425698276	99.29769206047058	0.9	-3
83	9.687038392056253	ecoli_colombos	3	strict	flame	0.297076034154226	0.30088198665501603	0.6576663379725194	0.4962814521292747	99.29769206047058	0.9	-3
84	7.405707941339654	ecoli_colombos	3	minimal	flame	0.09349384515028974	0.15789128115555393	0.4216889592497117	0.3233779743108628	107.95208406448364	0.95	-3
85	7.114634798624376	ecoli_colombos	3	interconnected	flame	0.13878148559393358	0.14112106189501447	0.39137168693586866	0.3265224199997285	107.95208406448364	0.95	-3
86	9.691584845771185	ecoli_colombos	3	strict	flame	0.29844694830941665	0.29478993952319454	0.6677658862595119	0.4927572415973691	107.95208406448364	0.95	-3
87	7.115329755631754	ecoli_colombos	3	minimal	flame	0.08834489020135328	0.14440205398349193	0.42361424932476405	0.30756558014063484	103.67067503929138	0.99	-3
88	6.7337319109987135	ecoli_colombos	3	interconnected	flame	0.12971934072483035	0.12682801945641192	0.3952760379502093	0.29803374691699547	103.67067503929138	0.99	-3
89	9.20634628967276	ecoli_colombos	3	strict	flame	0.275416780602482	0.26867553707725905	0.6842052828738552	0.4504504133086421	103.67067503929138	0.99	-3
90	7.0561375579739405	ecoli_colombos	4	minimal	flame	0.0777498797214576	0.17692762961537842	0.34865920296278835	0.36030768456882817	107.95819783210754	-1.0	-3
91	7.380467367091276	ecoli_colombos	4	interconnected	flame	0.13401305536302388	0.1716623387665833	0.33976594879599475	0.3964637401389446	107.95819783210754	-1.0	-3
92	9.518934595054633	ecoli_colombos	4	strict	flame	0.2945482045097271	0.3084099108589073	0.560692072745219	0.5448750818868198	107.95819783210754	-1.0	-3
93	5.030062269767074	ecoli_colombos	4	minimal	flame	0.10471768109858494	0.06825585704824937	0.22960098764531123	0.26219932019633646	108.55891394615173	0.01	-3
94	4.9066964362819965	ecoli_colombos	4	interconnected	flame	0.16635795488153726	0.062205493333072966	0.22489209216486944	0.2808167385196107	108.55891394615173	0.01	-3
95	6.142395340891701	ecoli_colombos	4	strict	flame	0.29075643054444095	0.1331216451612744	0.3321245995608971	0.3975966608599447	108.55891394615173	0.01	-3
96	6.370720913573453	ecoli_colombos	4	minimal	flame	0.09435919935805939	0.1310168407191538	0.2830869645989905	0.3284651342801746	108.75126099586487	0.1	-3
97	6.766228650417033	ecoli_colombos	4	interconnected	flame	0.17226846458795023	0.13857182910193566	0.29020382986275534	0.3751696549756512	108.75126099586487	0.1	-3
98	8.079837298683499	ecoli_colombos	4	strict	flame	0.3175329363396446	0.2248359336729995	0.4512890236752814	0.4819714363667077	108.75126099586487	0.1	-3
99	6.734558954881516	ecoli_colombos	4	minimal	flame	0.08473624765942338	0.15781767125224114	0.3148101954956576	0.34279236319338696	106.6471700668335	0.2	-3
100	7.221307436587302	ecoli_colombos	4	interconnected	flame	0.15362292318722096	0.16664353303796187	0.32011491646828033	0.3889826689505687	106.6471700668335	0.2	-3
101	9.033615055343974	ecoli_colombos	4	strict	flame	0.30965391889563926	0.2830679529275998	0.5240386677854013	0.5171988006816813	106.6471700668335	0.2	-3
102	7.157464352104747	ecoli_colombos	4	minimal	flame	0.08021856940690342	0.17580295504206542	0.36016467463244445	0.357015730099134	107.86584997177124	0.3	-3
103	7.582399763974669	ecoli_colombos	4	interconnected	flame	0.1432282606544806	0.1754865974652826	0.35011769032990014	0.40169377246243154	107.86584997177124	0.3	-3
104	9.616419970183465	ecoli_colombos	4	strict	flame	0.30881235431665377	0.31352047361949636	0.5724608151348206	0.53972164769536	107.86584997177124	0.3	-3
105	7.404788856312436	ecoli_colombos	4	minimal	flame	0.08297038098159301	0.17631142987506968	0.39629507152579346	0.3518352124286058	104.19866108894348	0.5	-3
106	7.663728943681018	ecoli_colombos	4	interconnected	flame	0.13826949552476317	0.1734789538435299	0.37503541546157726	0.3881119839185394	104.19866108894348	0.5	-3
107	9.983633669827773	ecoli_colombos	4	strict	flame	0.30642642214807725	0.3265687360488805	0.6052533914294863	0.5560054343643034	104.19866108894348	0.5	-3
108	7.572116373692457	ecoli_colombos	4	minimal	flame	0.09699864721135218	0.17569745489422078	0.40849998852732883	0.33447341592385815	105.65527606010437	0.7	-3
109	7.574786650535433	ecoli_colombos	4	interconnected	flame	0.1448981651235204	0.16412862793280167	0.39153668527276797	0.3615166464075434	105.65527606010437	0.7	-3
110	9.489932462115211	ecoli_colombos	4	strict	flame	0.2912405984665667	0.30146246981628766	0.6247789713081151	0.49555377658654265	105.65527606010437	0.7	-3
111	6.8414297041191	ecoli_colombos	4	minimal	flame	0.09189065900840772	0.13745386772679585	0.44239324826342935	0.2707859343114571	107.69879007339478	0.9	-3
112	6.326535877525833	ecoli_colombos	4	interconnected	flame	0.12897801358722907	0.11859456535945524	0.4035088418630459	0.2612764454163648	107.69879007339478	0.9	-3
113	8.614211083743223	ecoli_colombos	4	strict	flame	0.25949868331875997	0.24544305984268994	0.6785146866670663	0.4077820405617168	107.69879007339478	0.9	-3
114	6.695491578964762	ecoli_colombos	4	minimal	flame	0.09187044933969135	0.13060364515410444	0.43004725669598143	0.26599404030352525	108.83340096473694	0.95	-3
115	6.028214590986614	ecoli_colombos	4	interconnected	flame	0.12620116158680153	0.11120978759476462	0.3921222743518133	0.24542567264016335	108.83340096473694	0.95	-3
116	8.507562243478862	ecoli_colombos	4	strict	flame	0.2585135022253924	0.23994309767277092	0.6696010968537554	0.4030930758027581	108.83340096473694	0.95	-3
117	6.138826841182376	ecoli_colombos	4	minimal	flame	0.08839043362277217	0.11097360223318992	0.4352430530150421	0.23127346549949335	109.06107807159424	0.99	-3
118	5.387142652958027	ecoli_colombos	4	interconnected	flame	0.11194192628669308	0.09553781120213412	0.39506766533353554	0.2068780487213975	109.06107807159424	0.99	-3
119	8.11270868038499	ecoli_colombos	4	strict	flame	0.24050514284718263	0.22176999233599276	0.7000596996650507	0.36903847131978984	109.06107807159424	0.99	-3
120	6.699748166717062	ecoli_colombos	5	minimal	flame	0.07632902176909903	0.1608692377683407	0.34795053671309084	0.32305796674779874	109.55851888656616	-1.0	-3
121	6.999035541773172	ecoli_colombos	5	interconnected	flame	0.13201473713027614	0.15836767332002785	0.33535298074401443	0.3579462191250277	109.55851888656616	-1.0	-3
122	8.585689484530738	ecoli_colombos	5	strict	flame	0.2700834922242608	0.2713056547242959	0.5315648738835218	0.47007200238397717	109.55851888656616	-1.0	-3
123	4.210972973874911	ecoli_colombos	5	minimal	flame	0.12473002971114149	0.037549492901130264	0.2251139465287831	0.22271960641938152	106.84485602378845	0.01	-3
124	4.0759818806949	ecoli_colombos	5	interconnected	flame	0.17251703866652932	0.03413597264465675	0.21836951468724686	0.23831518372383223	106.84485602378845	0.01	-3
125	4.644473317753896	ecoli_colombos	5	strict	flame	0.2428275843303705	0.0582629300681678	0.30785042070273944	0.31025152042160425	106.84485602378845	0.01	-3
126	6.080862883921213	ecoli_colombos	5	minimal	flame	0.10265642620466406	0.11038239843471627	0.29225815979884073	0.2848282832388556	108.04054188728333	0.1	-3
127	6.134618968365724	ecoli_colombos	5	interconnected	flame	0.17200011486365788	0.09930445692818839	0.2881939503121663	0.32094592178038817	108.04054188728333	0.1	-3
128	6.808717273452384	ecoli_colombos	5	strict	flame	0.2782706725535482	0.15006826849762483	0.41219984746289356	0.39794917212581626	108.04054188728333	0.1	-3
129	6.455304912905482	ecoli_colombos	5	minimal	flame	0.08594630883554531	0.14466508454892169	0.31469477635604837	0.30930590863942353	105.75481605529785	0.2	-3
130	6.979997694534215	ecoli_colombos	5	interconnected	flame	0.1526945105076294	0.1469226306282233	0.32789712917109326	0.3571724912342479	105.75481605529785	0.2	-3
131	8.155827534718782	ecoli_colombos	5	strict	flame	0.2846437746988423	0.23196486973133626	0.4954462066165713	0.4554276013687921	105.75481605529785	0.2	-3
132	6.8336247787414175	ecoli_colombos	5	minimal	flame	0.08006108745281176	0.1589631594411936	0.36087037432342606	0.3221816357616256	108.41270279884338	0.3	-3
133	7.311311113803737	ecoli_colombos	5	interconnected	flame	0.14299027700160566	0.16180800419245636	0.35924944481612836	0.362614710419048	108.41270279884338	0.3	-3
134	8.91106372897426	ecoli_colombos	5	strict	flame	0.2893119299290229	0.2761976786534507	0.5633694829068734	0.4779399961659948	108.41270279884338	0.3	-3
135	6.820031681818805	ecoli_colombos	5	minimal	flame	0.07977356342673468	0.15985659275336017	0.37822969434752635	0.3080267331289599	109.85318493843079	0.5	-3
136	6.806921946901355	ecoli_colombos	5	interconnected	flame	0.12513678250717078	0.15217618637996205	0.3557783395246173	0.322670613336226	109.85318493843079	0.5	-3
137	8.691686999961151	ecoli_colombos	5	strict	flame	0.26639732395242355	0.2729202688653444	0.5669952471110802	0.45843396259676933	109.85318493843079	0.5	-3
138	6.821270993386562	ecoli_colombos	5	minimal	flame	0.09001606454947482	0.1577244993332728	0.3800383240777166	0.28988061685049615	96.57022714614868	0.7	-3
139	6.6539553090893655	ecoli_colombos	5	interconnected	flame	0.12952052147627463	0.14607786627463967	0.36212138800171845	0.30141157613425384	96.57022714614868	0.7	-3
140	8.509023710338822	ecoli_colombos	5	strict	flame	0.2575015303407432	0.2623126757060341	0.6169140849963652	0.4176693568490308	96.57022714614868	0.7	-3
141	5.550118239147849	ecoli_colombos	5	minimal	flame	0.08664007903146778	0.1058487535421492	0.4134433683920456	0.19536453469073267	100.07330679893494	0.9	-3
142	5.2253987556972135	ecoli_colombos	5	interconnected	flame	0.11079048607264366	0.09104918649493005	0.37905249276696773	0.20185849971680836	100.07330679893494	0.9	-3
143	6.383208779251374	ecoli_colombos	5	strict	flame	0.19636763510567665	0.17436576439166906	0.6175952262015106	0.27296465809324333	100.07330679893494	0.9	-3
144	5.138296172630108	ecoli_colombos	5	minimal	flame	0.08662199112759174	0.09261128272268677	0.3989688562661673	0.17599862430102078	93.95503807067871	0.95	-3
145	4.8985759319713456	ecoli_colombos	5	interconnected	flame	0.10582286084448071	0.08115857683834864	0.39150179525717	0.1817927073705238	93.95503807067871	0.95	-3
146	6.019212883157457	ecoli_colombos	5	strict	flame	0.18288487743261908	0.15945972214195916	0.6451941719775782	0.24871450163925576	93.95503807067871	0.95	-3
147	4.538429191734188	ecoli_colombos	5	minimal	flame	0.08276741097483765	0.0761768538218646	0.3937503369384145	0.14831251354479125	91.81587314605713	0.99	-3
148	4.649382604637724	ecoli_colombos	5	interconnected	flame	0.10125443981020724	0.07251240112666951	0.39609155078082026	0.1698382535019324	91.81587314605713	0.99	-3
149	5.475399010387609	ecoli_colombos	5	strict	flame	0.16476354340094437	0.14250785815752856	0.6401829802103298	0.22028612913211765	91.81587314605713	0.99	-3
150	6.108599426023476	ecoli_colombos	7	minimal	flame	0.0865971856848855	0.1436264599006854	0.34794590128660713	0.24654578521537002	105.99213099479675	-1.0	-3
151	7.176635999466865	ecoli_colombos	7	interconnected	flame	0.1547905700146446	0.15589859628263808	0.3696863066791552	0.3338181503389873	105.99213099479675	-1.0	-3
152	6.840239492465529	ecoli_colombos	7	strict	flame	0.2258675945142867	0.19417885544204108	0.47522702317141763	0.34602400269004185	105.99213099479675	-1.0	-3
153	3.080414792564577	ecoli_colombos	7	minimal	flame	0.13298600203322714	0.02145401285003777	0.20202070432513605	0.15906792403428818	98.43263983726501	0.01	-3
154	3.136210498406047	ecoli_colombos	7	interconnected	flame	0.16665182777922946	0.017841341076505743	0.21482461725429555	0.19688057066650871	98.43263983726501	0.01	-3
155	3.035380013130825	ecoli_colombos	7	strict	flame	0.19482605774627978	0.02762293862809625	0.2415708204347292	0.21353916665836167	98.43263983726501	0.01	-3
156	4.908289967620183	ecoli_colombos	7	minimal	flame	0.11255604028092689	0.07239918144234334	0.26097769194849874	0.2065739424371522	111.99561214447021	0.1	-3
157	5.73259393536223	ecoli_colombos	7	interconnected	flame	0.18105676329157114	0.07313589607334094	0.2989542284240098	0.287441959701779	111.99561214447021	0.1	-3
158	5.097536875338864	ecoli_colombos	7	strict	flame	0.22172096881862455	0.08987258882532546	0.35283285094308986	0.28373772400818653	111.99561214447021	0.1	-3
159	5.8435229429308375	ecoli_colombos	7	minimal	flame	0.09661499412278517	0.11467648967552665	0.3305421863647754	0.23480917025753945	101.88449096679688	0.2	-3
160	6.548538961846515	ecoli_colombos	7	interconnected	flame	0.16164291100110098	0.11700214428242942	0.337331639341591	0.3105956608882221	101.88449096679688	0.2	-3
161	6.2532345611681	ecoli_colombos	7	strict	flame	0.2275718280601593	0.14393010810431356	0.4310874880465559	0.3293031095861092	101.88449096679688	0.2	-3
162	6.159472207278169	ecoli_colombos	7	minimal	flame	0.08951736592176258	0.13711981444531632	0.37147428715332304	0.24008407094288384	113.24208903312683	0.3	-3
163	7.045765458367883	ecoli_colombos	7	interconnected	flame	0.15581512993528693	0.1516560228165241	0.37472104563732195	0.3176450360677458	113.24208903312683	0.3	-3
164	6.743226049047828	ecoli_colombos	7	strict	flame	0.22873705155302254	0.18554588909717995	0.47044573779753046	0.34074537571611774	113.24208903312683	0.3	-3
165	6.394973553095186	ecoli_colombos	7	minimal	flame	0.09105722337090022	0.14461977411777693	0.4062244706393655	0.24232961429080102	113.19540596008301	0.5	-3
166	6.956368050749447	ecoli_colombos	7	interconnected	flame	0.14273890118906632	0.14402645927746702	0.4028437034161934	0.3002241242893387	113.19540596008301	0.5	-3
167	6.7795921712771126	ecoli_colombos	7	strict	flame	0.21776261867058289	0.1887245838690941	0.5177399230893243	0.3247303798558651	113.19540596008301	0.5	-3
168	5.55737104326707	ecoli_colombos	7	minimal	flame	0.07953920580442936	0.11794523436288042	0.42200061089560564	0.19435298786167132	116.37756705284119	0.7	-3
169	5.709017437888801	ecoli_colombos	7	interconnected	flame	0.11333599843217239	0.1133621264946515	0.3991035767244238	0.2216585331079758	116.37756705284119	0.7	-3
170	6.146719367575043	ecoli_colombos	7	strict	flame	0.19201683362741834	0.17750255352462138	0.6001042065195596	0.25845757382946893	116.37756705284119	0.7	-3
171	3.754174501982334	ecoli_colombos	7	minimal	flame	0.06639736909050908	0.06774129246800101	0.31603521651978494	0.12268383326673844	110.14698791503906	0.9	-3
172	4.288638380844146	ecoli_colombos	7	interconnected	flame	0.09110408076899716	0.07628505981339048	0.35633566810583217	0.15447221216181184	110.14698791503906	0.9	-3
173	4.369968248944972	ecoli_colombos	7	strict	flame	0.1398037272726107	0.12133943954423936	0.5157431022724496	0.17153871021294934	110.14698791503906	0.9	-3
174	3.7197917048289613	ecoli_colombos	7	minimal	flame	0.06938345290147935	0.06362407156553544	0.3360109909274925	0.11850224154455861	109.57426381111145	0.95	-3
