	F1norm_rprr	MinPts	datasetname	eps	knownmodules	method	precision	recall	recovery	relevance	runningtime
63	4.2354288153696125	2.0	ecoli_colombos	0.5	strict	dbscan	0.09008911097594964	0.08736546925584703	0.7204149587366682	0.17220276009063637	36.83138108253479
64	3.2116516772988284	2.0	ecoli_colombos	0.5	minimal	dbscan	0.05556556035433031	0.04965736362868156	0.4574666821611387	0.09462219610867864	36.83138108253479
65	3.279980530016045	2.0	ecoli_colombos	0.5	interconnected	dbscan	0.04939815784314042	0.04459565870145775	0.46874850580317623	0.1128108094804185	36.83138108253479
66	3.4007658433052463	2.0	ecoli_colombos	0.55	strict	dbscan	0.07912038670161166	0.06151943462263605	0.642340487412757	0.13690787776278535	38.0192928314209
67	4.031082480527348	2.0	ecoli_colombos	0.55	minimal	dbscan	0.0700097169741696	0.053482819346235784	0.5015979468324192	0.12827997977140046	38.0192928314209
68	3.5143353048783417	2.0	ecoli_colombos	0.55	interconnected	dbscan	0.06487161957306153	0.04807428313277991	0.46817737976866725	0.11772158447116307	38.0192928314209
69	1.4336397668516967	2.0	ecoli_colombos	0.6000000000000001	strict	dbscan	0.04054367077950411	0.019721618206287143	0.4922733516483516	0.05510321461893915	37.18326997756958
70	1.9366262131192877	2.0	ecoli_colombos	0.6000000000000001	minimal	dbscan	0.05810367817851582	0.02452545135872021	0.4261396374493926	0.05114053878153807	37.18326997756958
71	1.408818244157858	2.0	ecoli_colombos	0.6000000000000001	interconnected	dbscan	0.04024171255894592	0.011452762690219002	0.2929302511484832	0.04787773426058802	37.18326997756958
72	0.0	3.0	ecoli_colombos	0.05	strict	dbscan	0.0	0.0	0.0	0.0	35.598119020462036
73	0.0	3.0	ecoli_colombos	0.05	minimal	dbscan	0.0	0.0	0.0	0.0	35.598119020462036
74	0.0	3.0	ecoli_colombos	0.05	interconnected	dbscan	0.0	0.0	0.0	0.0	35.598119020462036
75	0.0	3.0	ecoli_colombos	0.1	strict	dbscan	0.0	0.0	0.0	0.0	35.13743591308594
76	0.0	3.0	ecoli_colombos	0.1	minimal	dbscan	0.0	0.0	0.0	0.0	35.13743591308594
77	0.0	3.0	ecoli_colombos	0.1	interconnected	dbscan	0.0	0.0	0.0	0.0	35.13743591308594
78	0.6800310317080496	3.0	ecoli_colombos	0.15000000000000002	strict	dbscan	0.00863034833388131	0.013909171368514215	0.43719806763285024	0.02724725693833245	37.34227800369263
79	0.055124591224398556	3.0	ecoli_colombos	0.15000000000000002	minimal	dbscan	0.00014638121278684666	0.004780794741862595	0.28361363845234816	0.02033217589797543	37.34227800369263
80	0.20601930763827522	3.0	ecoli_colombos	0.15000000000000002	interconnected	dbscan	0.0008802308802308801	0.0036331569664902995	0.18055555555555555	0.010502645502645503	37.34227800369263
81	2.069750736262519	3.0	ecoli_colombos	0.2	strict	dbscan	0.03308870348352353	0.04349159594139681	0.6733523119392685	0.08085309029984719	31.891571044921875
82	1.6400701082062412	3.0	ecoli_colombos	0.2	minimal	dbscan	0.009131433801862805	0.0256973503775506	0.37416730670762927	0.08521887394168969	31.891571044921875
83	1.54346580452916	3.0	ecoli_colombos	0.2	interconnected	dbscan	0.011733500931679094	0.020840944402452342	0.45453042328042326	0.059345867737430884	31.891571044921875
84	3.999660053568969	3.0	ecoli_colombos	0.25	strict	dbscan	0.07716018918194527	0.10199225927113414	0.6025320349078113	0.16403315098131152	33.01983189582825
85	2.160636304776321	3.0	ecoli_colombos	0.25	minimal	dbscan	0.013494040812298803	0.03841456863299174	0.3271216978374918	0.1033441212132755	33.01983189582825
86	2.4692003112016687	3.0	ecoli_colombos	0.25	interconnected	dbscan	0.020181889895156933	0.040943718757344205	0.34589858670741025	0.10037981703321226	33.01983189582825
87	5.911420260415418	3.0	ecoli_colombos	0.3	strict	dbscan	0.1317765388178755	0.15789815618055827	0.6786474351590788	0.2527609031267256	37.94948410987854
88	3.1683094091958184	3.0	ecoli_colombos	0.3	minimal	dbscan	0.026292354904184953	0.057692266886343074	0.33643578868504903	0.13220049339768616	37.94948410987854
89	4.0927467480521305	3.0	ecoli_colombos	0.3	interconnected	dbscan	0.040670570787826855	0.06919459191845084	0.38647056263110335	0.17436426781116005	37.94948410987854
90	6.266389737811861	3.0	ecoli_colombos	0.35000000000000003	strict	dbscan	0.14699721957894735	0.169961478379812	0.6307712781545886	0.2784143133985798	33.872349977493286
91	3.492262085113833	3.0	ecoli_colombos	0.35000000000000003	minimal	dbscan	0.029392824460227264	0.07193577425279202	0.34144470532131527	0.14363713582668225	33.872349977493286
92	4.333246465460789	3.0	ecoli_colombos	0.35000000000000003	interconnected	dbscan	0.04850846160270115	0.07489791431335575	0.37044052322346316	0.18326588522169782	33.872349977493286
93	5.404889350184211	3.0	ecoli_colombos	0.4	strict	dbscan	0.1199075004582966	0.13122567626244797	0.5902840905671899	0.24072028591069677	38.29117488861084
94	3.997708300747106	3.0	ecoli_colombos	0.4	minimal	dbscan	0.04492842343795662	0.07994938140243571	0.37376800875786637	0.1432279585239085	38.29117488861084
95	4.5511397006559	3.0	ecoli_colombos	0.4	interconnected	dbscan	0.05463268223317245	0.07666675797033973	0.4029775995912638	0.18571029394492877	38.29117488861084
96	4.543890915728304	3.0	ecoli_colombos	0.45	strict	dbscan	0.09696649539313387	0.09915872241839811	0.6139909316074655	0.1940250180513981	36.95396614074707
97	3.4929805795106907	3.0	ecoli_colombos	0.45	minimal	dbscan	0.04496159851136675	0.057458561934685806	0.4057379999577527	0.1161843908567835	36.95396614074707
98	3.9367871553004226	3.0	ecoli_colombos	0.45	interconnected	dbscan	0.05408900642331761	0.058316467410951846	0.39194018912418616	0.15143789361687457	36.95396614074707
99	4.2354288153696125	3.0	ecoli_colombos	0.5	strict	dbscan	0.09008911097594964	0.08736546925584703	0.7204149587366682	0.17220276009063637	37.49331283569336
100	3.2116516772988284	3.0	ecoli_colombos	0.5	minimal	dbscan	0.05556556035433031	0.04965736362868156	0.4574666821611387	0.09462219610867864	37.49331283569336
101	3.279980530016045	3.0	ecoli_colombos	0.5	interconnected	dbscan	0.04939815784314042	0.04459565870145775	0.46874850580317623	0.1128108094804185	37.49331283569336
102	3.4007658433052463	3.0	ecoli_colombos	0.55	strict	dbscan	0.07912038670161166	0.06151943462263605	0.642340487412757	0.13690787776278535	32.242844104766846
103	4.031082480527348	3.0	ecoli_colombos	0.55	minimal	dbscan	0.0700097169741696	0.053482819346235784	0.5015979468324192	0.12827997977140046	32.242844104766846
104	3.5143353048783417	3.0	ecoli_colombos	0.55	interconnected	dbscan	0.06487161957306153	0.04807428313277991	0.46817737976866725	0.11772158447116307	32.242844104766846
105	1.4336397668516967	3.0	ecoli_colombos	0.6000000000000001	strict	dbscan	0.04054367077950411	0.019721618206287143	0.4922733516483516	0.05510321461893915	31.433207988739014
106	1.9366262131192877	3.0	ecoli_colombos	0.6000000000000001	minimal	dbscan	0.05810367817851582	0.02452545135872021	0.4261396374493926	0.05114053878153807	31.433207988739014
107	1.408818244157858	3.0	ecoli_colombos	0.6000000000000001	interconnected	dbscan	0.04024171255894592	0.011452762690219002	0.2929302511484832	0.04787773426058802	31.433207988739014
108	0.0	4.0	ecoli_colombos	0.05	strict	dbscan	0.0	0.0	0.0	0.0	33.51238799095154
109	0.0	4.0	ecoli_colombos	0.05	minimal	dbscan	0.0	0.0	0.0	0.0	33.51238799095154
110	0.0	4.0	ecoli_colombos	0.05	interconnected	dbscan	0.0	0.0	0.0	0.0	33.51238799095154
111	0.0	4.0	ecoli_colombos	0.1	strict	dbscan	0.0	0.0	0.0	0.0	36.94439506530762
112	0.0	4.0	ecoli_colombos	0.1	minimal	dbscan	0.0	0.0	0.0	0.0	36.94439506530762
113	0.0	4.0	ecoli_colombos	0.1	interconnected	dbscan	0.0	0.0	0.0	0.0	36.94439506530762
114	0.6800310317080496	4.0	ecoli_colombos	0.15000000000000002	strict	dbscan	0.00863034833388131	0.013909171368514215	0.43719806763285024	0.02724725693833245	39.62239718437195
115	0.055124591224398556	4.0	ecoli_colombos	0.15000000000000002	minimal	dbscan	0.00014638121278684666	0.004780794741862595	0.28361363845234816	0.02033217589797543	39.62239718437195
116	0.20601930763827522	4.0	ecoli_colombos	0.15000000000000002	interconnected	dbscan	0.0008802308802308801	0.0036331569664902995	0.18055555555555555	0.010502645502645503	39.62239718437195
117	1.7997889278772854	4.0	ecoli_colombos	0.2	strict	dbscan	0.02936136569726399	0.03752785548338154	0.6830227743271221	0.06883385953061641	36.96760177612305
118	1.446958753686081	4.0	ecoli_colombos	0.2	minimal	dbscan	0.007737587856085717	0.022045620478089306	0.39760809954995013	0.0775085594568956	36.96760177612305
119	1.1135001545049923	4.0	ecoli_colombos	0.2	interconnected	dbscan	0.00810256672038774	0.014966038884689678	0.3940558862433862	0.04291686023699481	36.96760177612305
120	3.937275798045872	4.0	ecoli_colombos	0.25	strict	dbscan	0.07546349014609684	0.09913875145579427	0.5950490417105324	0.16201849896665949	37.09259605407715
121	2.151463392317276	4.0	ecoli_colombos	0.25	minimal	dbscan	0.01346242129358337	0.03801973606926028	0.3256726638601434	0.10293828926825463	37.09259605407715
122	2.4353516942198583	4.0	ecoli_colombos	0.25	interconnected	dbscan	0.01985153366302823	0.039896633256477194	0.3422804727951787	0.0993460702011461	37.09259605407715
123	5.745089527296318	4.0	ecoli_colombos	0.3	strict	dbscan	0.12886488068993235	0.1541904135415179	0.6846040386996626	0.24177189213771466	36.532904863357544
124	3.1350813758314557	4.0	ecoli_colombos	0.3	minimal	dbscan	0.02607255527672592	0.05696177811470388	0.34330599793739114	0.12917303735598096	36.532904863357544
125	3.9953021305679823	4.0	ecoli_colombos	0.3	interconnected	dbscan	0.0400143310839681	0.06753403025788918	0.39084713234992535	0.16703826048515275	36.532904863357544
126	6.3729845715188	4.0	ecoli_colombos	0.35000000000000003	strict	dbscan	0.146773145757367	0.16982222807914313	0.6595553159948483	0.28197713023610965	33.597357988357544
127	3.4329472106125314	4.0	ecoli_colombos	0.35000000000000003	minimal	dbscan	0.029607063122618422	0.07263564726218041	0.33323837965140113	0.13823639629576118	33.597357988357544
128	4.036353530450367	4.0	ecoli_colombos	0.35000000000000003	interconnected	dbscan	0.0443138193722486	0.06923114099275796	0.36469482962129035	0.16783074921545713	33.597357988357544
129	5.405445753266764	4.0	ecoli_colombos	0.4	strict	dbscan	0.11989982091690447	0.13127981662044413	0.5904710716497384	0.2407171795306799	35.37709903717041
130	3.9935211363858327	4.0	ecoli_colombos	0.4	minimal	dbscan	0.044632583266303705	0.08012579838718052	0.3740331548733331	0.14322682102405795	35.37709903717041
131	4.546680643101596	4.0	ecoli_colombos	0.4	interconnected	dbscan	0.05439758058661898	0.07646525900784795	0.4023225528835855	0.18587337253034977	35.37709903717041
132	4.59216532515657	4.0	ecoli_colombos	0.45	strict	dbscan	0.10693016104838052	0.11752302465594268	0.5928130840482306	0.18830907613365253	30.843596935272217
133	3.354951127294258	4.0	ecoli_colombos	0.45	minimal	dbscan	0.04533253902131221	0.06090326846459376	0.36556224430642625	0.10877649461988324	30.843596935272217
134	4.36047292805744	4.0	ecoli_colombos	0.45	interconnected	dbscan	0.061709700282765796	0.07455397985959876	0.4175571924911895	0.16313444726163004	30.843596935272217
135	4.235289413570812	4.0	ecoli_colombos	0.5	strict	dbscan	0.09006687522055272	0.08737394751476141	0.7204887815832344	0.17219475774378237	27.656853199005127
136	3.2169866471750588	4.0	ecoli_colombos	0.5	minimal	dbscan	0.055697925405063874	0.049924723880070666	0.4577064213249285	0.09468908400811638	27.656853199005127
137	3.2829759443746265	4.0	ecoli_colombos	0.5	interconnected	dbscan	0.04953646367643629	0.044656447435860135	0.46893222783273864	0.11286572066804242	27.656853199005127
138	3.624678972269955	4.0	ecoli_colombos	0.55	strict	dbscan	0.08455838649536636	0.06996096233656365	0.6279155903050524	0.14613960212931787	39.727991819381714
139	4.257045409529331	4.0	ecoli_colombos	0.55	minimal	dbscan	0.07178646685538646	0.05841230500466572	0.5081782199264548	0.13646571958914303	39.727991819381714
140	3.8055283991648996	4.0	ecoli_colombos	0.55	interconnected	dbscan	0.06914458875914117	0.05451484519176943	0.4673958698323338	0.129154846091118	39.727991819381714
141	1.4274710757420106	4.0	ecoli_colombos	0.6000000000000001	strict	dbscan	0.039543187493758944	0.019599847467443053	0.49138634291472716	0.055078897711457624	30.935126066207886
142	1.9230153005140662	4.0	ecoli_colombos	0.6000000000000001	minimal	dbscan	0.05714516227458637	0.024264310052805816	0.42041234479577494	0.05093839408150333	30.935126066207886
143	1.406138777188002	4.0	ecoli_colombos	0.6000000000000001	interconnected	dbscan	0.0393742082495284	0.011454107386197631	0.2932538256136387	0.04783828767765132	30.935126066207886
144	0.0	5.0	ecoli_colombos	0.05	strict	dbscan	0.0	0.0	0.0	0.0	36.866827964782715
145	0.0	5.0	ecoli_colombos	0.05	minimal	dbscan	0.0	0.0	0.0	0.0	36.866827964782715
146	0.0	5.0	ecoli_colombos	0.05	interconnected	dbscan	0.0	0.0	0.0	0.0	36.866827964782715
147	0.0	5.0	ecoli_colombos	0.1	strict	dbscan	0.0	0.0	0.0	0.0	31.84046506881714
148	0.0	5.0	ecoli_colombos	0.1	minimal	dbscan	0.0	0.0	0.0	0.0	31.84046506881714
149	0.0	5.0	ecoli_colombos	0.1	interconnected	dbscan	0.0	0.0	0.0	0.0	31.84046506881714
150	0.6074132027124124	5.0	ecoli_colombos	0.15000000000000002	strict	dbscan	0.008473446786950592	0.013261975882287863	0.5905797101449275	0.022714604236343364	38.95495319366455
151	0.041285722995012326	5.0	ecoli_colombos	0.15000000000000002	minimal	dbscan	0.00010740506598688138	0.004730270553407372	0.29002389486260455	0.020175372681622176	38.95495319366455
152	0.15147745215686342	5.0	ecoli_colombos	0.15000000000000002	interconnected	dbscan	0.0007936507936507937	0.0031746031746031746	0.25	0.005952380952380952	38.95495319366455
153	1.7997889278772854	5.0	ecoli_colombos	0.2	strict	dbscan	0.02936136569726399	0.03752785548338154	0.6830227743271221	0.06883385953061641	35.01551818847656
154	1.446958753686081	5.0	ecoli_colombos	0.2	minimal	dbscan	0.007737587856085717	0.022045620478089306	0.39760809954995013	0.0775085594568956	35.01551818847656
155	1.1135001545049923	5.0	ecoli_colombos	0.2	interconnected	dbscan	0.00810256672038774	0.014966038884689678	0.3940558862433862	0.04291686023699481	35.01551818847656
156	3.9293157800218146	5.0	ecoli_colombos	0.25	strict	dbscan	0.07411305780059241	0.09611020847537609	0.6215355343281765	0.16137747332563385	37.9417610168457
157	2.158875621389867	5.0	ecoli_colombos	0.25	minimal	dbscan	0.013426580587260718	0.037606508896768434	0.3439942483551773	0.10293828926825463	37.9417610168457
158	2.4187598663513707	5.0	ecoli_colombos	0.25	interconnected	dbscan	0.01931727668146576	0.03808966046736154	0.3570278317938746	0.0993460702011461	37.9417610168457
159	5.759500040309175	5.0	ecoli_colombos	0.3	strict	dbscan	0.12946426711332631	0.15650022175940503	0.6874332568066583	0.24154813888976784	38.40588307380676
160	3.1432872644022374	5.0	ecoli_colombos	0.3	minimal	dbscan	0.026021810660684448	0.05690354619435234	0.3579761529954194	0.1282264136472089	38.40588307380676
161	4.022860261476292	5.0	ecoli_colombos	0.3	interconnected	dbscan	0.039976746775541354	0.06786198860172055	0.40846932594287144	0.16623408780598006	38.40588307380676
162	6.049632144929088	5.0	ecoli_colombos	0.35000000000000003	strict	dbscan	0.13864398186033194	0.15814486188897947	0.6722067686430319	0.2613391018492125	33.316017866134644
163	3.2416616958095013	5.0	ecoli_colombos	0.35000000000000003	minimal	dbscan	0.02684374849390053	0.06616001210652016	0.340980617848261	0.13129816821208073	33.316017866134644
164	3.9289686019977363	5.0	ecoli_colombos	0.35000000000000003	interconnected	dbscan	0.04250545958766734	0.06535777639428678	0.3842784785172574	0.1598966411194026	33.316017866134644
165	4.957854103507705	5.0	ecoli_colombos	0.4	strict	dbscan	0.10822774308822454	0.11688156361991056	0.6096178545789025	0.21337469077637744	37.23826313018799
166	3.9226893759608865	5.0	ecoli_colombos	0.4	minimal	dbscan	0.04399166780651173	0.07680843599866843	0.39875868488467126	0.13721416678797466	37.23826313018799
167	4.449590453640831	5.0	ecoli_colombos	0.4	interconnected	dbscan	0.052884322175067555	0.07293859379723118	0.4273563672967395	0.1770179689739606	37.23826313018799
168	4.590526831515079	5.0	ecoli_colombos	0.45	strict	dbscan	0.1065678283199039	0.11751808762657677	0.5928130840482306	0.18833306345170653	35.97901916503906
169	3.3405413639335406	5.0	ecoli_colombos	0.45	minimal	dbscan	0.044624500947000593	0.06064860715516964	0.36554825905309896	0.10859825763999342	35.97901916503906
170	4.339310585861998	5.0	ecoli_colombos	0.45	interconnected	dbscan	0.06023208894742614	0.07409545350033711	0.4167093088933059	0.1630659892050254	35.97901916503906
171	3.856535185895101	5.0	ecoli_colombos	0.5	strict	dbscan	0.08132818637000128	0.08011451352267036	0.6514292522155611	0.15710994562452682	25.124584197998047
172	3.136958383720369	5.0	ecoli_colombos	0.5	minimal	dbscan	0.05234436015530203	0.04927538918010925	0.4273236870216757	0.09374579069346148	25.124584197998047
173	3.331785102285821	5.0	ecoli_colombos	0.5	interconnected	dbscan	0.049156134292745186	0.04603507320528823	0.4410286227582582	0.11691559228940054	25.124584197998047
174	3.6243076063365405	5.0	ecoli_colombos	0.55	strict	dbscan	0.0843789668035484	0.06998737897890746	0.6280324810122411	0.14615971167936762	37.29436802864075
175	4.234146726814475	5.0	ecoli_colombos	0.55	minimal	dbscan	0.07134533041668138	0.058429915096446766	0.5061883429115007	0.13544884412192923	37.29436802864075
176	3.8032550828874196	5.0	ecoli_colombos	0.55	interconnected	dbscan	0.06872281824763268	0.05449845468129599	0.467332576289541	0.12918761861577102	37.29436802864075
177	1.4247310404665408	5.0	ecoli_colombos	0.6000000000000001	strict	dbscan	0.03872894774969774	0.019594535437768842	0.49154901390000727	0.055108011256010246	36.4656400680542
178	1.928619826467219	5.0	ecoli_colombos	0.6000000000000001	minimal	dbscan	0.05683616533578361	0.024511681465455633	0.42088261201164423	0.05104163042194802	36.4656400680542
