	F1norm_rprr	alpha	datasetname	delta	knownmodules	method	precision	recall	recovery	relevance	runningtime
191	1.0711608138780815	1.1	ecoli_dream5	0.5	minimal	chengchurch	0.018787924198506875	0.009795779181709579	0.13418697076202854	0.03714790686700241	5.769903898239136
192	0.2787737847214952	1.1	ecoli_dream5	1.0	strict	chengchurch	0.026610871216092985	0.001470475949552375	0.05525846702317291	0.018518518518518517	6.252791166305542
193	0.5292781101457176	1.1	ecoli_dream5	1.0	interconnected	chengchurch	0.033709262169097254	0.0025664445575300987	0.07613469985358712	0.022222222222222216	6.252791166305542
194	0.9931924134239276	1.1	ecoli_dream5	1.0	minimal	chengchurch	0.06150075495066952	0.01317492585663678	0.14773980154355015	0.024531422271223815	6.252791166305542
195	0.0	1.5	ecoli_dream5	0.0001	strict	chengchurch	0.0	0.0	0.0	0.0	1218.423938035965
196	0.0	1.5	ecoli_dream5	0.0001	interconnected	chengchurch	0.0	0.0	0.0	0.0	1218.423938035965
197	0.0	1.5	ecoli_dream5	0.0001	minimal	chengchurch	0.0	0.0	0.0	0.0	1218.423938035965
198	0.0	1.5	ecoli_dream5	0.0002	strict	chengchurch	0.0	0.0	0.0	0.0	1463.841773033142
199	0.0	1.5	ecoli_dream5	0.0002	interconnected	chengchurch	0.0	0.0	0.0	0.0	1463.841773033142
200	0.0	1.5	ecoli_dream5	0.0002	minimal	chengchurch	0.0	0.0	0.0	0.0	1463.841773033142
201	0.0	1.5	ecoli_dream5	0.0005	strict	chengchurch	0.0	0.0	0.0	0.0	1797.3969950675964
202	0.0	1.5	ecoli_dream5	0.0005	interconnected	chengchurch	0.0	0.0	0.0	0.0	1797.3969950675964
203	0.0	1.5	ecoli_dream5	0.0005	minimal	chengchurch	0.0	0.0	0.0	0.0	1797.3969950675964
204	0.0	1.5	ecoli_dream5	0.001	strict	chengchurch	0.0	0.0	0.0	0.0	1999.837072134018
205	0.0	1.5	ecoli_dream5	0.001	interconnected	chengchurch	0.0	0.0	0.0	0.0	1999.837072134018
206	0.0	1.5	ecoli_dream5	0.001	minimal	chengchurch	0.0	0.0	0.0	0.0	1999.837072134018
207	0.0	1.5	ecoli_dream5	0.002	strict	chengchurch	0.0	0.0	0.0	0.0	0.0
208	0.0	1.5	ecoli_dream5	0.002	interconnected	chengchurch	0.0	0.0	0.0	0.0	0.0
209	0.0	1.5	ecoli_dream5	0.002	minimal	chengchurch	0.0	0.0	0.0	0.0	0.0
210	0.0	1.5	ecoli_dream5	0.005	strict	chengchurch	0.0	0.0	0.0	0.0	0.0
211	0.0	1.5	ecoli_dream5	0.005	interconnected	chengchurch	0.0	0.0	0.0	0.0	0.0
212	0.0	1.5	ecoli_dream5	0.005	minimal	chengchurch	0.0	0.0	0.0	0.0	0.0
213	0.0	1.5	ecoli_dream5	0.01	strict	chengchurch	0.0	0.0	0.0	0.0	0.0
214	0.0	1.5	ecoli_dream5	0.01	interconnected	chengchurch	0.0	0.0	0.0	0.0	0.0
215	0.0	1.5	ecoli_dream5	0.01	minimal	chengchurch	0.0	0.0	0.0	0.0	0.0
216	0.0	1.5	ecoli_dream5	0.02	strict	chengchurch	0.0	0.0	0.0	0.0	0.0
217	0.0	1.5	ecoli_dream5	0.02	interconnected	chengchurch	0.0	0.0	0.0	0.0	0.0
218	0.0	1.5	ecoli_dream5	0.02	minimal	chengchurch	0.0	0.0	0.0	0.0	0.0
219	1.1992851891878327	1.5	ecoli_dream5	0.05	strict	chengchurch	0.01918359625479935	0.010336886406231139	0.1868710677073561	0.0743760919508477	1463.1324350833893
220	1.0935853220868912	1.5	ecoli_dream5	0.05	interconnected	chengchurch	0.00914750281620979	0.0063501967335089105	0.12958187134502924	0.07060939889233414	1463.1324350833893
221	0.7996874739711475	1.5	ecoli_dream5	0.05	minimal	chengchurch	0.004612564698539149	0.007213938327609148	0.10748249632977767	0.06153404184672554	1463.1324350833893
222	0.5737247851795172	1.5	ecoli_dream5	0.1	strict	chengchurch	0.005761900942372079	0.004483830403691896	0.19409103052160556	0.04102029005558317	524.8029789924622
223	0.39187963651052926	1.5	ecoli_dream5	0.1	interconnected	chengchurch	0.0017734076638274076	0.0020773922181807052	0.13814786585365854	0.041075897648676474	524.8029789924622
224	0.3231251835931084	1.5	ecoli_dream5	0.1	minimal	chengchurch	0.0011701860016370823	0.0036288760656705225	0.11537322527313325	0.05070542368223889	524.8029789924622
225	1.513947383957928	1.5	ecoli_dream5	0.2	strict	chengchurch	0.045661122196983775	0.014618004986256422	0.18188902440758967	0.07969498388226863	240.83112478256226
226	1.5575694074403734	1.5	ecoli_dream5	0.2	interconnected	chengchurch	0.036511929722195816	0.01178212631489717	0.12630484626261795	0.06756479689771626	240.83112478256226
227	1.6967214987011983	1.5	ecoli_dream5	0.2	minimal	chengchurch	0.025957394952748163	0.019516472797513926	0.12967505981376934	0.0660410694303985	240.83112478256226
228	0.7088449788908069	1.5	ecoli_dream5	0.5	strict	chengchurch	0.03479383349811384	0.004423268134220911	0.11629226220706668	0.04370678790345713	9.132345914840698
229	0.8879003834063357	1.5	ecoli_dream5	0.5	interconnected	chengchurch	0.032783157466176945	0.004465462941691811	0.0963359110426722	0.041957038581448995	9.132345914840698
230	1.3361898944930013	1.5	ecoli_dream5	0.5	minimal	chengchurch	0.03751726892443301	0.014438649557698083	0.1263604640653821	0.04234556473478254	9.132345914840698
231	0.2787737847214952	1.5	ecoli_dream5	1.0	strict	chengchurch	0.026610871216092985	0.001470475949552375	0.05525846702317291	0.018518518518518517	5.449579954147339
232	0.5292781101457176	1.5	ecoli_dream5	1.0	interconnected	chengchurch	0.033709262169097254	0.0025664445575300987	0.07613469985358712	0.022222222222222216	5.449579954147339
233	0.9931924134239276	1.5	ecoli_dream5	1.0	minimal	chengchurch	0.06150075495066952	0.01317492585663678	0.14773980154355015	0.024531422271223815	5.449579954147339
234	0.0	1.01	yeast_gpl2529	0.0001	strict	chengchurch	0.0	0.0	0.0	0.0	540.4821860790253
235	0.0	1.01	yeast_gpl2529	0.0001	interconnected	chengchurch	0.0	0.0	0.0	0.0	540.4821860790253
236	0.0	1.01	yeast_gpl2529	0.0001	minimal	chengchurch	0.0	0.0	0.0	0.0	540.4821860790253
237	0.0	1.01	yeast_gpl2529	0.0002	strict	chengchurch	0.0	0.0	0.0	0.0	523.8127319812775
238	0.0	1.01	yeast_gpl2529	0.0002	interconnected	chengchurch	0.0	0.0	0.0	0.0	523.8127319812775
239	0.0	1.01	yeast_gpl2529	0.0002	minimal	chengchurch	0.0	0.0	0.0	0.0	523.8127319812775
240	0.0	1.01	yeast_gpl2529	0.0005	strict	chengchurch	0.0	0.0	0.0	0.0	502.88113594055176
241	0.0	1.01	yeast_gpl2529	0.0005	interconnected	chengchurch	0.0	0.0	0.0	0.0	502.88113594055176
242	0.0	1.01	yeast_gpl2529	0.0005	minimal	chengchurch	0.0	0.0	0.0	0.0	502.88113594055176
243	0.0	1.01	yeast_gpl2529	0.001	strict	chengchurch	0.0	0.0	0.0	0.0	470.8513169288635
244	0.0	1.01	yeast_gpl2529	0.001	interconnected	chengchurch	0.0	0.0	0.0	0.0	470.8513169288635
245	0.0	1.01	yeast_gpl2529	0.001	minimal	chengchurch	0.0	0.0	0.0	0.0	470.8513169288635
246	0.0	1.01	yeast_gpl2529	0.002	strict	chengchurch	0.0	0.0	0.0	0.0	404.7981069087982
247	0.0	1.01	yeast_gpl2529	0.002	interconnected	chengchurch	0.0	0.0	0.0	0.0	404.7981069087982
248	0.0	1.01	yeast_gpl2529	0.002	minimal	chengchurch	0.0	0.0	0.0	0.0	404.7981069087982
249	0.019709045802088043	1.01	yeast_gpl2529	0.005	strict	chengchurch	9.539187280051068e-05	0.000282326369282891	0.09090909090909091	0.010106973130228946	434.42630410194397
250	0.0407440115325813	1.01	yeast_gpl2529	0.005	interconnected	chengchurch	0.00014745711234701568	0.00045351473922902497	0.13333333333333333	0.010974490097297115	434.42630410194397
251	0.007151124170897469	1.01	yeast_gpl2529	0.005	minimal	chengchurch	2.0493442070626208e-05	0.00017006802721088434	0.0625	0.009222058165720137	434.42630410194397
252	0.08780925279088465	1.01	yeast_gpl2529	0.01	strict	chengchurch	0.00047107294321397357	0.0010973084886128364	0.09999999999999999	0.033175310528251706	400.02432322502136
253	0.07241218445327942	1.01	yeast_gpl2529	0.01	interconnected	chengchurch	0.00027890197828944004	0.0006446456133473798	0.07516339869281045	0.030294811901565716	400.02432322502136
254	0.09701628156080087	1.01	yeast_gpl2529	0.01	minimal	chengchurch	0.00030659682566742166	0.0017691838640217991	0.10897525676937442	0.040534886125197886	400.02432322502136
255	0.2851073875281911	1.01	yeast_gpl2529	0.02	strict	chengchurch	0.0017247178204839297	0.004093999664447523	0.10917770617018736	0.054966537848116795	296.100222826004
256	0.33675829734253676	1.01	yeast_gpl2529	0.02	interconnected	chengchurch	0.001489531970462237	0.00342964036828034	0.09496858893443333	0.06428568943674108	296.100222826004
257	0.3401972376854451	1.01	yeast_gpl2529	0.02	minimal	chengchurch	0.0013166326978781054	0.005273558319369392	0.09886422288244355	0.059505746396646256	296.100222826004
258	0.20053527632591658	1.01	yeast_gpl2529	0.05	strict	chengchurch	0.0011728084716682082	0.002572999763666648	0.10809409888357258	0.04956728176887349	184.60577178001404
259	0.2365123286458116	1.01	yeast_gpl2529	0.05	interconnected	chengchurch	0.0009824217570375225	0.0023727189808696782	0.09176858386375145	0.05414188604858733	184.60577178001404
260	0.17433560478461452	1.01	yeast_gpl2529	0.05	minimal	chengchurch	0.0006056108428411365	0.002568482692942283	0.09494567111522312	0.052349011532630135	184.60577178001404
261	0.32920604290714117	1.01	yeast_gpl2529	0.1	strict	chengchurch	0.002441627841861431	0.0033264656323662525	0.11227324263038548	0.06551735690359974	84.62326884269714
262	0.36424293516599576	1.01	yeast_gpl2529	0.1	interconnected	chengchurch	0.001932664134464293	0.0028293225702841463	0.09422704488493963	0.0636738612678124	84.62326884269714
263	0.4519183705957835	1.01	yeast_gpl2529	0.1	minimal	chengchurch	0.001936186440414921	0.005788316151150645	0.11236381327893476	0.0693184194675807	84.62326884269714
264	0.34324859503089356	1.01	yeast_gpl2529	0.2	strict	chengchurch	0.0028032964304985767	0.0032786548651352436	0.1002490698796681	0.06312381130040218	31.53283405303955
265	0.39582238065151476	1.01	yeast_gpl2529	0.2	interconnected	chengchurch	0.0023391032165845276	0.002878578786789508	0.09642841102233117	0.05931174132111062	31.53283405303955
266	0.3315371113684711	1.01	yeast_gpl2529	0.2	minimal	chengchurch	0.0015764688821080087	0.0031010568640635855	0.08410307284108165	0.05623645377272346	31.53283405303955
267	0.0	1.01	yeast_gpl2529	0.5	strict	chengchurch	0.0	0.0	0.0	0.0	17.935278177261353
268	0.0	1.01	yeast_gpl2529	0.5	interconnected	chengchurch	0.0	0.0	0.0	0.0	17.935278177261353
269	0.0	1.01	yeast_gpl2529	0.5	minimal	chengchurch	0.0	0.0	0.0	0.0	17.935278177261353
270	0.6130127789015861	1.01	yeast_gpl2529	1.0	strict	chengchurch	0.04741329424019134	0.0057426039607685175	0.12111801242236025	0.03333333333333333	13.856376886367798
271	0.7215806509870202	1.01	yeast_gpl2529	1.0	interconnected	chengchurch	0.04787067888379841	0.004762644072622802	0.09948979591836735	0.037037037037037035	13.856376886367798
272	1.0954756944254147	1.01	yeast_gpl2529	1.0	minimal	chengchurch	0.06375905929044975	0.011742896242212003	0.13673469387755102	0.04065085493656922	13.856376886367798
273	0.0	1.1	yeast_gpl2529	0.0001	strict	chengchurch	0.0	0.0	0.0	0.0	618.1624629497528
274	0.0	1.1	yeast_gpl2529	0.0001	interconnected	chengchurch	0.0	0.0	0.0	0.0	618.1624629497528
275	0.0	1.1	yeast_gpl2529	0.0001	minimal	chengchurch	0.0	0.0	0.0	0.0	618.1624629497528
276	0.0	1.1	yeast_gpl2529	0.0002	strict	chengchurch	0.0	0.0	0.0	0.0	605.3846950531006
277	0.0	1.1	yeast_gpl2529	0.0002	interconnected	chengchurch	0.0	0.0	0.0	0.0	605.3846950531006
278	0.0	1.1	yeast_gpl2529	0.0002	minimal	chengchurch	0.0	0.0	0.0	0.0	605.3846950531006
279	0.0	1.1	yeast_gpl2529	0.0005	strict	chengchurch	0.0	0.0	0.0	0.0	594.1254630088806
280	0.0	1.1	yeast_gpl2529	0.0005	interconnected	chengchurch	0.0	0.0	0.0	0.0	594.1254630088806
281	0.0	1.1	yeast_gpl2529	0.0005	minimal	chengchurch	0.0	0.0	0.0	0.0	594.1254630088806
282	0.0	1.1	yeast_gpl2529	0.001	strict	chengchurch	0.0	0.0	0.0	0.0	588.5842409133911
283	0.0	1.1	yeast_gpl2529	0.001	interconnected	chengchurch	0.0	0.0	0.0	0.0	588.5842409133911
284	0.0	1.1	yeast_gpl2529	0.001	minimal	chengchurch	0.0	0.0	0.0	0.0	588.5842409133911
285	0.0	1.1	yeast_gpl2529	0.002	strict	chengchurch	0.0	0.0	0.0	0.0	545.8025460243225
286	0.0	1.1	yeast_gpl2529	0.002	interconnected	chengchurch	0.0	0.0	0.0	0.0	545.8025460243225
287	0.0	1.1	yeast_gpl2529	0.002	minimal	chengchurch	0.0	0.0	0.0	0.0	545.8025460243225
288	0.0	1.1	yeast_gpl2529	0.005	strict	chengchurch	0.0	0.0	0.0	0.0	505.2941789627075
289	0.0	1.1	yeast_gpl2529	0.005	interconnected	chengchurch	0.0	0.0	0.0	0.0	505.2941789627075
290	0.006341161994631595	1.1	yeast_gpl2529	0.005	minimal	chengchurch	1.7758471776485064e-05	0.00019047619047619045	0.06666666666666667	0.007263275969456275	505.2941789627075
291	0.0	1.1	yeast_gpl2529	0.01	strict	chengchurch	0.0	0.0	0.0	0.0	380.1124339103699
292	0.0805261879742829	1.1	yeast_gpl2529	0.01	interconnected	chengchurch	0.000311107513077306	0.0007774538386783285	0.10476190476190475	0.021921305360057205	380.1124339103699
293	0.10532825400324357	1.1	yeast_gpl2529	0.01	minimal	chengchurch	0.000342722788441066	0.0017645509816829957	0.09675657359718082	0.03886857779946763	380.1124339103699
294	0.4043567879792846	1.1	yeast_gpl2529	0.02	strict	chengchurch	0.002778538489135819	0.005399073049133073	0.1311171135120715	0.06046993661827422	285.261155128479
295	0.5432773694941236	1.1	yeast_gpl2529	0.02	interconnected	chengchurch	0.002818812162425882	0.0053703637526908215	0.11749981564608565	0.07130027974579072	285.261155128479
296	0.5229548415338563	1.1	yeast_gpl2529	0.02	minimal	chengchurch	0.002358852793041501	0.0067799342006596335	0.10582101857837152	0.0732790875403319	285.261155128479
297	0.031930351932041995	1.1	yeast_gpl2529	0.05	strict	chengchurch	0.00017823583180906594	0.0003450655624568668	0.1111111111111111	0.012646886920142734	151.1939079761505
298	0.06488714916084352	1.1	yeast_gpl2529	0.05	interconnected	chengchurch	0.00025431815603973177	0.0005437023294166152	0.09545454545454546	0.027195093552948715	151.1939079761505
299	0.06478535757548763	1.1	yeast_gpl2529	0.05	minimal	chengchurch	0.0001987863775296086	0.001221132608887711	0.09220779220779222	0.03933567199101649	151.1939079761505
300	0.18855076908489096	1.1	yeast_gpl2529	0.1	strict	chengchurch	0.001254824660391643	0.0019095121579593627	0.08984126984126983	0.049706588453285766	114.62666320800781
301	0.29137227666033877	1.1	yeast_gpl2529	0.1	interconnected	chengchurch	0.0014519445994112333	0.0022154619822378563	0.10237621221287281	0.05788994294910927	114.62666320800781
302	0.21164700656357738	1.1	yeast_gpl2529	0.1	minimal	chengchurch	0.0008248107266064317	0.0023328037610697724	0.10420081231924702	0.05097534548602563	114.62666320800781
303	0.0	1.1	yeast_gpl2529	0.2	strict	chengchurch	0.0	0.0	0.0	0.0	32.027825117111206
304	0.06306773014516019	1.1	yeast_gpl2529	0.2	interconnected	chengchurch	0.0002555655129184541	0.0005668934240362812	0.16666666666666666	0.013822869215026077	32.027825117111206
305	0.05384612729232818	1.1	yeast_gpl2529	0.2	minimal	chengchurch	0.00019202016015168862	0.0005931261393446267	0.09607843137254901	0.019782230978674483	32.027825117111206
306	0.0	1.1	yeast_gpl2529	0.5	strict	chengchurch	0.0	0.0	0.0	0.0	22.095794916152954
307	0.0	1.1	yeast_gpl2529	0.5	interconnected	chengchurch	0.0	0.0	0.0	0.0	22.095794916152954
308	0.0	1.1	yeast_gpl2529	0.5	minimal	chengchurch	0.0	0.0	0.0	0.0	22.095794916152954
309	0.6130127789015861	1.1	yeast_gpl2529	1.0	strict	chengchurch	0.04741329424019134	0.0057426039607685175	0.12111801242236025	0.03333333333333333	19.46246099472046
310	0.7215806509870202	1.1	yeast_gpl2529	1.0	interconnected	chengchurch	0.04787067888379841	0.004762644072622802	0.09948979591836735	0.037037037037037035	19.46246099472046
311	1.0954756944254147	1.1	yeast_gpl2529	1.0	minimal	chengchurch	0.06375905929044975	0.011742896242212003	0.13673469387755102	0.04065085493656922	19.46246099472046
312	0.0	1.5	yeast_gpl2529	0.0001	strict	chengchurch	0.0	0.0	0.0	0.0	5899.35013794899
313	0.0	1.5	yeast_gpl2529	0.0001	interconnected	chengchurch	0.0	0.0	0.0	0.0	5899.35013794899
314	0.0	1.5	yeast_gpl2529	0.0001	minimal	chengchurch	0.0	0.0	0.0	0.0	5899.35013794899
315	0.0	1.5	yeast_gpl2529	0.0002	strict	chengchurch	0.0	0.0	0.0	0.0	6552.458823919296
316	0.0	1.5	yeast_gpl2529	0.0002	interconnected	chengchurch	0.0	0.0	0.0	0.0	6552.458823919296
317	0.0	1.5	yeast_gpl2529	0.0002	minimal	chengchurch	0.0	0.0	0.0	0.0	6552.458823919296
318	0.0	1.5	yeast_gpl2529	0.0005	strict	chengchurch	0.0	0.0	0.0	0.0	6945.834608078003
319	0.0	1.5	yeast_gpl2529	0.0005	interconnected	chengchurch	0.0	0.0	0.0	0.0	6945.834608078003
320	0.0	1.5	yeast_gpl2529	0.0005	minimal	chengchurch	0.0	0.0	0.0	0.0	6945.834608078003
321	0.0	1.5	yeast_gpl2529	0.001	strict	chengchurch	0.0	0.0	0.0	0.0	8565.648257017136
322	0.0	1.5	yeast_gpl2529	0.001	interconnected	chengchurch	0.0	0.0	0.0	0.0	8565.648257017136
323	0.0	1.5	yeast_gpl2529	0.001	minimal	chengchurch	0.0	0.0	0.0	0.0	8565.648257017136
324	0.0	1.5	yeast_gpl2529	0.002	strict	chengchurch	0.0	0.0	0.0	0.0	10304.242900133133
325	0.0	1.5	yeast_gpl2529	0.002	interconnected	chengchurch	0.0	0.0	0.0	0.0	10304.242900133133
326	0.01501545038938269	1.5	yeast_gpl2529	0.002	minimal	chengchurch	4.5665582708479434e-05	0.00028571428571428574	0.1	0.007874296583974004	10304.242900133133
327	0.02775642827056407	1.5	yeast_gpl2529	0.005	strict	chengchurch	0.00014370226909046785	0.00034506556245686676	0.1111111111111111	0.012056878306878306	18802.106876850128
328	0.07330621122408994	1.5	yeast_gpl2529	0.005	interconnected	chengchurch	0.00027777247963911106	0.0007004657150429744	0.11688311688311688	0.023534616602998076	18802.106876850128
329	0.018883405519949763	1.5	yeast_gpl2529	0.005	minimal	chengchurch	5.5355758425234014e-05	0.0003910208421486617	0.07177033492822966	0.023127239630344004	18802.106876850128
330	0.3350695962499023	1.5	yeast_gpl2529	0.01	strict	chengchurch	0.0022853291441252087	0.003918613398272181	0.11171181120669613	0.06464270901379561	20553.744161128998
331	0.3133427310557803	1.5	yeast_gpl2529	0.01	interconnected	chengchurch	0.0015115809629978004	0.0026826899203230684	0.09062918096531543	0.05861970656479743	20553.744161128998
332	0.29074976073702197	1.5	yeast_gpl2529	0.01	minimal	chengchurch	0.0010569079250362069	0.00470880528606476	0.09298009682625066	0.06703425441188846	20553.744161128998
333	0.050833097614383115	1.5	yeast_gpl2529	0.02	strict	chengchurch	0.00037567658497306426	0.0003780718336483932	0.08695652173913043	0.020406402309951062	12100.362619161606
334	0.07203285359315881	1.5	yeast_gpl2529	0.02	interconnected	chengchurch	0.00029637185208204096	0.0006247396917950853	0.11428571428571428	0.01685553643886977	12100.362619161606
335	0.04246034165422172	1.5	yeast_gpl2529	0.02	minimal	chengchurch	0.00014039724034124054	0.0005761156137095987	0.09090909090909091	0.01911915237385895	12100.362619161606
336	0.27043095005353746	1.5	yeast_gpl2529	0.05	strict	chengchurch	0.0021273195122390736	0.0024142016132862815	0.10457040035987406	0.05820435942843314	5857.57678103447
337	0.2579558532897384	1.5	yeast_gpl2529	0.05	interconnected	chengchurch	0.0014217566354057221	0.0016787804032701995	0.08689976689976689	0.05633964562871583	5857.57678103447
338	0.2243079574935188	1.5	yeast_gpl2529	0.05	minimal	chengchurch	0.0009216689179378281	0.002301439409337489	0.09003180437431055	0.05008420719150252	5857.57678103447
339	0.12560379016902146	1.5	yeast_gpl2529	0.1	strict	chengchurch	0.0007157726226724336	0.0015837164905487886	0.11125541125541126	0.03159297425601774	3312.710636138916
340	0.16598376840122797	1.5	yeast_gpl2529	0.1	interconnected	chengchurch	0.0006344408169405184	0.0019151376030334512	0.1058211424590735	0.037023753690621865	3312.710636138916
341	0.0740945323062385	1.5	yeast_gpl2529	0.1	minimal	chengchurch	0.00024147607494606058	0.001273791829657033	0.07497373949579832	0.02425465546762512	3312.710636138916
342	0.0	1.5	yeast_gpl2529	0.2	strict	chengchurch	0.0	0.0	0.0	0.0	1960.0488021373749
343	0.0	1.5	yeast_gpl2529	0.2	interconnected	chengchurch	0.0	0.0	0.0	0.0	1960.0488021373749
344	0.0	1.5	yeast_gpl2529	0.2	minimal	chengchurch	0.0	0.0	0.0	0.0	1960.0488021373749
345	0.8339895839379574	1.5	yeast_gpl2529	0.5	strict	chengchurch	0.04740978182240661	0.00728466346182274	0.12888314671260406	0.054514875886079076	57.04830503463745
346	0.8973383850322617	1.5	yeast_gpl2529	0.5	interconnected	chengchurch	0.046182790167274494	0.005678373367225595	0.09924228966439459	0.05453916934635905	57.04830503463745
347	1.2592475821896696	1.5	yeast_gpl2529	0.5	minimal	chengchurch	0.05272964179925715	0.012566804969063802	0.12315126897704032	0.054563729742183896	57.04830503463745
348	0.6130127789015861	1.5	yeast_gpl2529	1.0	strict	chengchurch	0.04741329424019134	0.0057426039607685175	0.12111801242236025	0.03333333333333333	12.661858797073364
349	0.7215806509870202	1.5	yeast_gpl2529	1.0	interconnected	chengchurch	0.04787067888379841	0.004762644072622802	0.09948979591836735	0.037037037037037035	12.661858797073364
350	1.0954756944254147	1.5	yeast_gpl2529	1.0	minimal	chengchurch	0.06375905929044975	0.011742896242212003	0.13673469387755102	0.04065085493656922	12.661858797073364
351	0.0	1.01	yeast_dream5	0.0001	strict	chengchurch	0.0	0.0	0.0	0.0	123.93244194984436
352	0.0	1.01	yeast_dream5	0.0001	interconnected	chengchurch	0.0	0.0	0.0	0.0	123.93244194984436
353	0.0	1.01	yeast_dream5	0.0001	minimal	chengchurch	0.0	0.0	0.0	0.0	123.93244194984436
354	0.0	1.01	yeast_dream5	0.0002	strict	chengchurch	0.0	0.0	0.0	0.0	126.17495894432068
355	0.0	1.01	yeast_dream5	0.0002	interconnected	chengchurch	0.0	0.0	0.0	0.0	126.17495894432068
356	0.0	1.01	yeast_dream5	0.0002	minimal	chengchurch	0.0	0.0	0.0	0.0	126.17495894432068
357	0.0	1.01	yeast_dream5	0.0005	strict	chengchurch	0.0	0.0	0.0	0.0	120.30307388305664
358	0.0	1.01	yeast_dream5	0.0005	interconnected	chengchurch	0.0	0.0	0.0	0.0	120.30307388305664
359	0.0	1.01	yeast_dream5	0.0005	minimal	chengchurch	0.0	0.0	0.0	0.0	120.30307388305664
360	0.0	1.01	yeast_dream5	0.001	strict	chengchurch	0.0	0.0	0.0	0.0	119.42921781539917
361	0.0	1.01	yeast_dream5	0.001	interconnected	chengchurch	0.0	0.0	0.0	0.0	119.42921781539917
362	0.0	1.01	yeast_dream5	0.001	minimal	chengchurch	0.0	0.0	0.0	0.0	119.42921781539917
363	0.0	1.01	yeast_dream5	0.002	strict	chengchurch	0.0	0.0	0.0	0.0	111.61065292358398
364	0.007175854658217908	1.01	yeast_dream5	0.002	interconnected	chengchurch	1.2425026821836771e-05	6.784720808738721e-05	0.058823529411764705	0.0043805117334529105	111.61065292358398
365	0.002500293721426007	1.01	yeast_dream5	0.002	minimal	chengchurch	4.250930732400033e-06	4.528985507246377e-05	0.05	0.0020707808284168234	111.61065292358398
366	0.0	1.01	yeast_dream5	0.005	strict	chengchurch	0.0	0.0	0.0	0.0	96.83217906951904
367	0.0	1.01	yeast_dream5	0.005	interconnected	chengchurch	0.0	0.0	0.0	0.0	96.83217906951904
368	0.0	1.01	yeast_dream5	0.005	minimal	chengchurch	0.0	0.0	0.0	0.0	96.83217906951904
369	0.0	1.01	yeast_dream5	0.01	strict	chengchurch	0.0	0.0	0.0	0.0	99.1579520702362
370	0.0	1.01	yeast_dream5	0.01	interconnected	chengchurch	0.0	0.0	0.0	0.0	99.1579520702362
371	0.0020609801763875894	1.01	yeast_dream5	0.01	minimal	chengchurch	3.2220977494789622e-06	0.00015462596984336114	0.05606060606060606	0.007322917505535269	99.1579520702362
372	0.08284393342466499	1.01	yeast_dream5	0.02	strict	chengchurch	0.00026408036593017107	0.0009994027442975933	0.07847593582887702	0.018670927364078365	78.90971302986145
373	0.1843693656052021	1.01	yeast_dream5	0.02	interconnected	chengchurch	0.00040223651216673235	0.001152046056657753	0.07371207477686312	0.03904887228456952	78.90971302986145
374	0.0804217713284255	1.01	yeast_dream5	0.02	minimal	chengchurch	0.00014384243057072793	0.0013024197679810795	0.07010223008286283	0.03436913235578793	78.90971302986145
375	0.5113921281496451	1.01	yeast_dream5	0.05	strict	chengchurch	0.0023704581713595517	0.0045540165412155656	0.09427232120509432	0.06799989052448573	42.495924949645996
376	0.5768750017216385	1.01	yeast_dream5	0.05	interconnected	chengchurch	0.0017043994222493352	0.0034311966963137125	0.08000715581985565	0.06124919051634194	42.495924949645996
377	0.42646965973421447	1.01	yeast_dream5	0.05	minimal	chengchurch	0.0009454118658694517	0.005490196651303885	0.08030398641772266	0.058516612687273865	42.495924949645996
378	0.4019692871761704	1.01	yeast_dream5	0.1	strict	chengchurch	0.001762630399446502	0.0032656386024261675	0.10163782976282976	0.0620535773713063	20.016567945480347
379	0.38271176285084924	1.01	yeast_dream5	0.1	interconnected	chengchurch	0.0010806357416745208	0.0018573966628003293	0.07575455376623028	0.05413826412311141	20.016567945480347
380	0.24773156170008379	1.01	yeast_dream5	0.1	minimal	chengchurch	0.0005228630571992213	0.0027081969021652418	0.06963944003011532	0.045669169087884334	20.016567945480347
381	0.2406407499336192	1.01	yeast_dream5	0.2	strict	chengchurch	0.0010212615093759963	0.0017518170615549462	0.09332004332833611	0.043929114714518866	11.22487211227417
382	0.2757637899796668	1.01	yeast_dream5	0.2	interconnected	chengchurch	0.0007954442740499205	0.0011772059450899594	0.07867991891387094	0.04011943287765524	11.22487211227417
383	0.17926796494800154	1.01	yeast_dream5	0.2	minimal	chengchurch	0.0003725867904832632	0.0017769563732874557	0.07390730642817696	0.036621053795011016	11.22487211227417
384	0.0	1.01	yeast_dream5	0.5	strict	chengchurch	0.0	0.0	0.0	0.0	5.395672082901001
385	0.0	1.01	yeast_dream5	0.5	interconnected	chengchurch	0.0	0.0	0.0	0.0	5.395672082901001
386	0.0	1.01	yeast_dream5	0.5	minimal	chengchurch	0.0	0.0	0.0	0.0	5.395672082901001
387	0.6392163564059573	1.01	yeast_dream5	1.0	strict	chengchurch	0.04125688683663393	0.004774112984550039	0.1157167530224525	0.023809523809523808	5.429836988449097
388	0.6298525953931415	1.01	yeast_dream5	1.0	interconnected	chengchurch	0.03308682181061581	0.002633207272125136	0.07958477508650519	0.021276595744680847	5.429836988449097
