	F1norm_rprr	datasetname	homogeneity	knownmodules	method	precision	recall	recovery	relevance	runningtime
85	2.789499058232559	ecoli_dream5	0.35000000000000003	minimal	click	0.03940803271636586	0.046705487290490594	0.21268182683647918	0.09724774120068849	62.2722749710083
86	2.942409023150195	ecoli_dream5	0.35000000000000003	interconnected	click	0.05666649601637193	0.03612409002931356	0.2282513082649971	0.11078495318465206	62.2722749710083
87	2.5925871724725673	ecoli_dream5	0.4	strict	click	0.07597798693438412	0.04222939799333436	0.2506823921269051	0.1195844890863894	70.47114586830139
88	2.7086035621654525	ecoli_dream5	0.4	minimal	click	0.03919861777419942	0.04353505095572871	0.1963728333953157	0.0970938077262142	70.47114586830139
89	2.7860784888061363	ecoli_dream5	0.4	interconnected	click	0.05505177166450375	0.0317045824852322	0.20788052320559436	0.10905302583416024	70.47114586830139
90	3.3215813982700126	ecoli_dream5	0.45	strict	click	0.09323616922965555	0.055787867137361453	0.28457753444972034	0.16289321636148466	72.24770212173462
91	3.03119071571108	ecoli_dream5	0.45	minimal	click	0.03693810794001467	0.053477869045615835	0.20543849803817546	0.11701770260784104	72.24770212173462
92	3.075023750268997	ecoli_dream5	0.45	interconnected	click	0.05688747892908323	0.04092198678703987	0.20183078885737493	0.12487339120062041	72.24770212173462
93	3.5571063200099373	ecoli_dream5	0.5	strict	click	0.099948647909553	0.06888849045955177	0.29569660892130595	0.16987522936032345	76.31418800354004
94	3.039487588088128	ecoli_dream5	0.5	minimal	click	0.03538615163116484	0.05573086469811744	0.2012494764604432	0.12004038305947486	76.31418800354004
95	3.2766027157999758	ecoli_dream5	0.5	interconnected	click	0.059048177981796054	0.047273162191849384	0.2025176389995878	0.13588846943976043	76.31418800354004
96	3.8185760094402887	ecoli_dream5	0.55	strict	click	0.10608138883942743	0.07262340635582669	0.30132398362843243	0.18957520335486014	71.9867570400238
97	3.351811250606356	ecoli_dream5	0.55	minimal	click	0.03726843464876038	0.05998977928783616	0.22021910429551003	0.1370520990171698	71.9867570400238
98	3.757734250740846	ecoli_dream5	0.55	interconnected	click	0.06469253023144345	0.052171227174454916	0.2329724966293655	0.1589445751670307	71.9867570400238
99	3.0866729619262405	ecoli_dream5	0.6000000000000001	strict	click	0.08581898432478739	0.05287632093799412	0.25211905204833257	0.15499606699394824	88.42951393127441
100	2.776643685475822	ecoli_dream5	0.6000000000000001	minimal	click	0.030121717745680787	0.04987434939270821	0.18954579024471196	0.11222006945770319	88.42951393127441
101	2.9105538114690495	ecoli_dream5	0.6000000000000001	interconnected	click	0.050459614982912585	0.03854497519312121	0.1860959883037265	0.12214115382757872	88.42951393127441
102	3.017632684875051	ecoli_dream5	0.65	strict	click	0.08071846726693575	0.05341783106535812	0.2841834905840816	0.13976962319725322	84.02540707588196
103	2.7677967480410386	ecoli_dream5	0.65	minimal	click	0.029061298713470674	0.04478443867789255	0.22313393551257152	0.1076641603302194	84.02540707588196
104	2.803771110839351	ecoli_dream5	0.65	interconnected	click	0.045735292187472736	0.03401351946602661	0.20592877098612888	0.11296158112789922	84.02540707588196
105	2.9130412636462752	ecoli_dream5	0.7000000000000001	strict	click	0.07580397363301022	0.05095015740531739	0.28315978849269846	0.1340966604667506	110.85114598274231
106	2.696151500691653	ecoli_dream5	0.7000000000000001	minimal	click	0.029446197908977	0.04467827474594937	0.22393124733752978	0.10066072488370206	110.85114598274231
107	2.961175632100034	ecoli_dream5	0.7000000000000001	interconnected	click	0.048825698228419014	0.037487516312375256	0.2297116190195398	0.11412663812689655	110.85114598274231
108	2.4550438546446363	ecoli_dream5	0.75	strict	click	0.06342383067301206	0.04236911149454358	0.2946209962876629	0.1042201016702868	99.78888010978699
109	2.5809336713917683	ecoli_dream5	0.75	minimal	click	0.027920570537000467	0.03634793793116102	0.25051586865368636	0.09588255958418794	99.78888010978699
110	2.733833269658627	ecoli_dream5	0.75	interconnected	click	0.04442618410426124	0.03153223519141224	0.2631780717867677	0.09902868144292122	99.78888010978699
111	1.2013338827275313	ecoli_dream5	0.8	strict	click	0.029452038561925045	0.010582840704837775	0.19315847109964757	0.06292555572753768	97.03732085227966
112	1.5641453338490658	ecoli_dream5	0.8	minimal	click	0.01587171784886825	0.015042860765614332	0.18544990176752413	0.06696800490761984	97.03732085227966
113	1.396684803226513	ecoli_dream5	0.8	interconnected	click	0.02082053665346989	0.00872514037799382	0.18180671072256654	0.06186575343894883	97.03732085227966
114	0.8817306610785636	ecoli_dream5	0.8500000000000001	strict	click	0.017192404428429894	0.00796757396560393	0.17024087024087023	0.045789890685175264	114.69647097587585
