	F1norm_rprr	datasetname	k	knownmodules	method	precision	recall	recovery	relevance	runningtime
36	3.54464421845806	ecoli_dream5	25.0	strict	hybrid	0.09254380965578937	0.06068065224357411	0.2717336566460827	0.18812113633533922	216.6194610595703
37	2.9031207364105227	ecoli_dream5	25.0	minimal	hybrid	0.030335861596839347	0.050380031415396404	0.17895652989798883	0.1295335902532192	216.6194610595703
38	3.2188840118868742	ecoli_dream5	25.0	interconnected	hybrid	0.052239863715511856	0.04163965561703744	0.19033778117401068	0.14633452387029072	216.6194610595703
39	4.812824614352371	ecoli_dream5	50.0	strict	hybrid	0.1305735711285247	0.1028808825376318	0.30275835823242053	0.2752515070340152	213.79707598686218
40	3.765873220850454	ecoli_dream5	50.0	minimal	hybrid	0.038520165430401536	0.07690442736576426	0.19254300567580246	0.18832808904210863	213.79707598686218
41	4.270352917707578	ecoli_dream5	50.0	interconnected	hybrid	0.07050537064123272	0.06864624328115719	0.20469397455748115	0.2175530829077307	213.79707598686218
42	5.9153293273875525	ecoli_dream5	75.0	strict	hybrid	0.16251145568481518	0.16100638332168113	0.3383531326089411	0.34595663333899807	220.18891215324402
43	3.8072590551954235	ecoli_dream5	75.0	minimal	hybrid	0.0365762782482718	0.07848019929661516	0.18182468065632879	0.21386623163642607	220.18891215324402
44	4.779807516227266	ecoli_dream5	75.0	interconnected	hybrid	0.072656646232203	0.08925385287100403	0.2136183214940453	0.2590280094282138	220.18891215324402
45	6.3518866263148	ecoli_dream5	100.0	strict	hybrid	0.17227726743024488	0.17416827266477225	0.3593864203095544	0.37620490924384997	217.55812406539917
46	4.2164768308360685	ecoli_dream5	100.0	minimal	hybrid	0.038160846275753224	0.09519723899775943	0.19931146677482756	0.24397371697814466	217.55812406539917
47	4.9998985426892375	ecoli_dream5	100.0	interconnected	hybrid	0.07483366472020003	0.09591933938949695	0.22108518699293114	0.27393277726021026	217.55812406539917
48	6.9202007453146805	ecoli_dream5	125.0	strict	hybrid	0.18198812726144242	0.19569378954324682	0.40078363655550775	0.4003467010391731	239.55179405212402
49	4.392260414902286	ecoli_dream5	125.0	minimal	hybrid	0.04025342925488122	0.10286971315836008	0.20462212956552947	0.2526355129562332	239.55179405212402
50	5.254417142331414	ecoli_dream5	125.0	interconnected	hybrid	0.07508531169786026	0.10374700561402143	0.23400407197600878	0.287945897275688	239.55179405212402
51	7.330263910943365	ecoli_dream5	150.0	strict	hybrid	0.19165162767307328	0.21235039014436796	0.41473053057406156	0.43250046354903127	219.1072461605072
