	F1norm_rprr	datasetname	k	knownmodules	method	precision	recall	recovery	relevance	runningtime	stdcutoff
20	4.112356670785934	ecoli_colombos	50.0	interconnected	ica_zscore	0.04993861519524999	0.07176751930418188	0.26307504395739223	0.20081028162807563	101.7728168964386	3.5
21	3.8297937160593167	ecoli_colombos	50.0	strict	ica_zscore	0.0886136540157561	0.09005487614422546	0.5065442709464449	0.15882466571374373	102.59865498542786	4.0
22	2.705506972823307	ecoli_colombos	50.0	minimal	ica_zscore	0.019612180295469583	0.0569960412783348	0.2520979510388015	0.12748082444947612	102.59865498542786	4.0
23	3.4151545305261446	ecoli_colombos	50.0	interconnected	ica_zscore	0.038693638986541365	0.0631719187968132	0.2982652994807518	0.14004809927010142	102.59865498542786	4.0
24	3.6943323518132933	ecoli_colombos	50.0	strict	ica_zscore	0.07698541459831779	0.09442617765589542	0.5318391833017792	0.15042116402512445	102.5061388015747	4.5
25	2.401521313080337	ecoli_colombos	50.0	minimal	ica_zscore	0.01984467822903311	0.04790226407063986	0.3051382576226608	0.09192965841100872	102.5061388015747	4.5
26	3.128879114761124	ecoli_colombos	50.0	interconnected	ica_zscore	0.03592859972867482	0.06018886807479482	0.36956198995932094	0.1129691263803421	102.5061388015747	4.5
27	3.0885630237579655	ecoli_colombos	50.0	strict	ica_zscore	0.059147136950669255	0.07386914670255487	0.5563814616755793	0.12303053524590528	102.74314594268799	5.0
28	1.526751484083335	ecoli_colombos	50.0	minimal	ica_zscore	0.009325415392425672	0.030579974870844868	0.25743615190228497	0.06948827656210707	102.74314594268799	5.0
29	1.9280402624205986	ecoli_colombos	50.0	interconnected	ica_zscore	0.018497256844719468	0.033344810715204606	0.30577460825978836	0.07005381982846805	102.74314594268799	5.0
30	1.9183779817080018	ecoli_colombos	50.0	strict	ica_zscore	0.029324746449494937	0.04099677137606527	0.5155328798185941	0.07767898893464505	103.50280499458313	5.5
31	0.909282454939733	ecoli_colombos	50.0	minimal	ica_zscore	0.0061430711555721315	0.015354534566177566	0.23383969155844156	0.036479309747407984	103.50280499458313	5.5
32	1.4577564129145784	ecoli_colombos	50.0	interconnected	ica_zscore	0.012733818018782792	0.022723969289122483	0.31844578916838057	0.05288313645871785	103.50280499458313	5.5
33	0.930115169295825	ecoli_colombos	50.0	strict	ica_zscore	0.012407699319181268	0.019760996001454017	0.4785714285714286	0.036813186813186814	104.34389090538025	6.0
34	0.5006880781017359	ecoli_colombos	50.0	minimal	ica_zscore	0.0027915219712457496	0.007875953411667698	0.2533008658008658	0.02305265595424235	104.34389090538025	6.0
35	0.9240056044025885	ecoli_colombos	50.0	interconnected	ica_zscore	0.006854093585011281	0.012703136810279667	0.3638392857142857	0.034651360544217684	104.34389090538025	6.0
36	0.30499397716870125	ecoli_colombos	50.0	strict	ica_zscore	0.003727337786259542	0.0059637404580152676	0.625	0.01201923076923077	102.5890200138092	6.5
37	0.26053456630548094	ecoli_colombos	50.0	minimal	ica_zscore	0.0013993554886450159	0.003732895457033388	0.2698412698412698	0.01249067119960932	102.5890200138092	6.5
38	0.4120379410609766	ecoli_colombos	50.0	interconnected	ica_zscore	0.0031001984126984125	0.00496031746031746	0.625	0.01488095238095238	102.5890200138092	6.5
39	0.30499397716870125	ecoli_colombos	50.0	strict	ica_zscore	0.003727337786259542	0.0059637404580152676	0.625	0.01201923076923077	102.08559703826904	7.0
40	0.1497579239677872	ecoli_colombos	50.0	minimal	ica_zscore	0.000997765006385696	0.0023946360153256708	0.4166666666666667	0.005411255411255412	102.08559703826904	7.0
41	0.4120379410609766	ecoli_colombos	50.0	interconnected	ica_zscore	0.0031001984126984125	0.00496031746031746	0.625	0.01488095238095238	102.08559703826904	7.0
42	0.0278240663296736	ecoli_colombos	100.0	strict	ica_zscore	0.05776169587333475	8.336036285295537e-05	0.06531658574211714	0.04282949632530175	114.71822118759155	0.5
43	0.2241016573904992	ecoli_colombos	100.0	minimal	ica_zscore	0.09397503569323565	0.0006281942735748808	0.12678322659441357	0.0430414232014542	114.71822118759155	0.5
44	0.06548097367798619	ecoli_colombos	100.0	interconnected	ica_zscore	0.06792390062744195	0.00013867118143172992	0.08013882406566344	0.04635778734690295	114.71822118759155	0.5
45	0.2897836514840252	ecoli_colombos	100.0	strict	ica_zscore	0.11665701867080801	0.0010010464057110906	0.08799116857570483	0.09694492654534671	115.22368502616882	1.0
46	1.0174792750553223	ecoli_colombos	100.0	minimal	ica_zscore	0.1343688633171464	0.004167447667213552	0.10758430579349472	0.07859403882212242	115.22368502616882	1.0
47	0.4914148151188841	ecoli_colombos	100.0	interconnected	ica_zscore	0.12081982474672605	0.001273262940374375	0.0919261709874431	0.09217574519307196	115.22368502616882	1.0
48	1.7168092244201254	ecoli_colombos	100.0	strict	ica_zscore	0.1647180322937731	0.011796125118295663	0.1313900261435314	0.17241165734114616	110.30515694618225	1.5
49	2.2757232079129652	ecoli_colombos	100.0	minimal	ica_zscore	0.1269338950169074	0.01777377104856923	0.1160275411280531	0.12651286223363548	110.30515694618225	1.5
50	2.2183035225064742	ecoli_colombos	100.0	interconnected	ica_zscore	0.15403728237704964	0.012958145326612235	0.12404011506496435	0.16356104367081958	110.30515694618225	1.5
51	3.2099990498201847	ecoli_colombos	100.0	strict	ica_zscore	0.17791247365654106	0.04028102533138032	0.1855174572482465	0.24904528333892806	114.14568901062012	2.0
52	3.301750537288011	ecoli_colombos	100.0	minimal	ica_zscore	0.08756726791420442	0.045908004342960614	0.13852412242914866	0.17382775289895688	114.14568901062012	2.0
53	3.478091721770483	ecoli_colombos	100.0	interconnected	ica_zscore	0.13159028457780325	0.03809074445441568	0.15396576489537112	0.22082751438634327	114.14568901062012	2.0
54	4.332579420469775	ecoli_colombos	100.0	strict	ica_zscore	0.18839635347574507	0.0825948578954512	0.23044329971310226	0.30654062718393515	111.2895348072052	2.5
55	3.9338948275954633	ecoli_colombos	100.0	minimal	ica_zscore	0.06938178602980943	0.07459338370577717	0.16484149950667873	0.20708107467516979	111.2895348072052	2.5
56	4.4992655158582275	ecoli_colombos	100.0	interconnected	ica_zscore	0.12443268261944294	0.07191885301727793	0.18709176728211738	0.27730404448591056	111.2895348072052	2.5
57	5.569029023525167	ecoli_colombos	100.0	strict	ica_zscore	0.2113302426174951	0.14294001543576132	0.29810531613244184	0.3592417804507242	111.81488394737244	3.0
58	4.565901678253311	ecoli_colombos	100.0	minimal	ica_zscore	0.06576201822548977	0.1038042420708632	0.19085583051217744	0.2485456305705497	111.81488394737244	3.0
59	5.369716666733619	ecoli_colombos	100.0	interconnected	ica_zscore	0.12542578589146508	0.11084950253525988	0.22023475107895102	0.32250280258300806	111.81488394737244	3.0
60	6.846384396728492	ecoli_colombos	100.0	strict	ica_zscore	0.20537094248796017	0.17772727335510508	0.4310590715371782	0.391299820789641	108.38560485839844	3.5
61	5.083069756909081	ecoli_colombos	100.0	minimal	ica_zscore	0.06024877706982343	0.11978746419603027	0.23632519543135388	0.26946555922661236	108.38560485839844	3.5
62	5.8317917239198	ecoli_colombos	100.0	interconnected	ica_zscore	0.10666360785274884	0.12682215863795546	0.26050168625274917	0.3296923348804891	108.38560485839844	3.5
63	6.778052704577297	ecoli_colombos	100.0	strict	ica_zscore	0.18597770729323004	0.18619100590573906	0.457076436267781	0.36779854842997717	106.78810691833496	4.0
64	5.184049383563444	ecoli_colombos	100.0	minimal	ica_zscore	0.05247086587488929	0.12916274597187008	0.27623733293788827	0.2609847215083547	106.78810691833496	4.0
65	6.2203470816281055	ecoli_colombos	100.0	interconnected	ica_zscore	0.09367723879909295	0.13684226334175778	0.32381091955138797	0.3153419356791503	106.78810691833496	4.0
66	6.510328096661453	ecoli_colombos	100.0	strict	ica_zscore	0.15731378936185406	0.18279663195940274	0.5071794483162329	0.32696085192383484	119.26591181755066	4.5
67	4.894416092508942	ecoli_colombos	100.0	minimal	ica_zscore	0.043856340206883095	0.11412709755666232	0.3155073123078773	0.23437489523049007	119.26591181755066	4.5
68	5.962167496603247	ecoli_colombos	100.0	interconnected	ica_zscore	0.081535280784237	0.12735577093936346	0.33631302647189676	0.2924667492199915	119.26591181755066	4.5
69	7.068509011801078	ecoli_colombos	100.0	strict	ica_zscore	0.16341608348542697	0.19695159397068215	0.5739836559710677	0.35045765382885163	125.2793538570404	5.0
70	4.871745370657709	ecoli_colombos	100.0	minimal	ica_zscore	0.035347724707092916	0.11624647248074231	0.3617138113747838	0.25233035358652045	125.2793538570404	5.0
71	5.0392757729789475	ecoli_colombos	100.0	interconnected	ica_zscore	0.0607472344032475	0.10743402736518318	0.32692413590978087	0.2323287548219033	125.2793538570404	5.0
72	5.369663412123049	ecoli_colombos	100.0	strict	ica_zscore	0.10764232462347624	0.13495209636755215	0.5718976269144047	0.24631336292229286	129.950838804245	5.5
73	3.670348161063925	ecoli_colombos	100.0	minimal	ica_zscore	0.02588865139900547	0.08130013244409053	0.37215267329532464	0.16777686643203646	129.950838804245	5.5
74	4.209194374345626	ecoli_colombos	100.0	interconnected	ica_zscore	0.04272063103001881	0.07913456661361766	0.34878564523846195	0.18449928689680933	129.950838804245	5.5
75	5.022957748633619	ecoli_colombos	100.0	strict	ica_zscore	0.095168585875224	0.11932759505039724	0.5930763762155321	0.22748627675544802	112.25495791435242	6.0
76	3.711837859554426	ecoli_colombos	100.0	minimal	ica_zscore	0.025351862934578088	0.07453905761081495	0.40759970615832275	0.1742743334620685	112.25495791435242	6.0
77	3.663273910849006	ecoli_colombos	100.0	interconnected	ica_zscore	0.03432454821002504	0.06449476942011716	0.34158971899719975	0.1595619947565989	112.25495791435242	6.0
78	2.9534045731796787	ecoli_colombos	100.0	strict	ica_zscore	0.05204064157570896	0.06195860087341851	0.5763894696634635	0.12177927206951975	123.67994689941406	6.5
79	2.6900278877152863	ecoli_colombos	100.0	minimal	ica_zscore	0.01576354533505636	0.049923904751884705	0.4371284297700774	0.13324957833710624	123.67994689941406	6.5
80	2.3712174885768142	ecoli_colombos	100.0	interconnected	ica_zscore	0.01904687189187579	0.03688922863956035	0.3111127381787062	0.10092642954208632	123.67994689941406	6.5
81	2.026266841460095	ecoli_colombos	100.0	strict	ica_zscore	0.03305554934918859	0.03932738750830064	0.5488212031223972	0.0822007832605594	143.97182893753052	7.0
82	1.8592763268148538	ecoli_colombos	100.0	minimal	ica_zscore	0.009082134851147063	0.035734930089068015	0.39210106560106556	0.10948339799460695	143.97182893753052	7.0
83	1.6947830605182381	ecoli_colombos	100.0	interconnected	ica_zscore	0.012972696476056617	0.024646506028084974	0.30570635504846033	0.06920018334492019	143.97182893753052	7.0
84	0.019405684607609528	ecoli_colombos	150.0	strict	ica_zscore	0.0578899715577186	5.7658116023830865e-05	0.0635803565888375	0.043540795082805735	151.2306718826294	0.5
85	0.15957252427836321	ecoli_colombos	150.0	minimal	ica_zscore	0.09536189120374058	0.0004294596215738685	0.12323759906929643	0.043687902644711535	151.2306718826294	0.5
86	0.045528191595626315	ecoli_colombos	150.0	interconnected	ica_zscore	0.06896942156340657	9.495917619747811e-05	0.0773044929698824	0.04867057949448308	151.2306718826294	0.5
87	0.22892006513207724	ecoli_colombos	150.0	strict	ica_zscore	0.1291491676136342	0.0007559833813389929	0.08808423320322632	0.1074670906573405	162.25250887870789	1.0
88	0.886289213560833	ecoli_colombos	150.0	minimal	ica_zscore	0.1431049924523835	0.0032898129374097345	0.10466363091518244	0.08435451185440664	162.25250887870789	1.0
89	0.41164118723110915	ecoli_colombos	150.0	interconnected	ica_zscore	0.1370672126396953	0.0010057522504739302	0.09028697251316999	0.10677147823268347	162.25250887870789	1.0
90	1.6963438061126623	ecoli_colombos	150.0	strict	ica_zscore	0.19817863725363186	0.010499649181805779	0.13128289144621208	0.20292648222271378	165.91320300102234	1.5
91	2.126784704153824	ecoli_colombos	150.0	minimal	ica_zscore	0.13661052270270554	0.013671668035562615	0.11140792681492269	0.14275034444046178	165.91320300102234	1.5
92	1.9851186569811345	ecoli_colombos	150.0	interconnected	ica_zscore	0.1764225465168355	0.009239910833487623	0.11771563663349174	0.189620847661343	165.91320300102234	1.5
93	3.552451549354941	ecoli_colombos	150.0	strict	ica_zscore	0.21171239789221982	0.05117084232884225	0.18091083502630673	0.29667809632982095	173.20208883285522	2.0
94	3.424320627672308	ecoli_colombos	150.0	minimal	ica_zscore	0.09561928142397162	0.04306461846698765	0.13382805314021437	0.20846647327223836	173.20208883285522	2.0
95	3.703519122013508	ecoli_colombos	150.0	interconnected	ica_zscore	0.1537277621522269	0.040485943502925816	0.14915575326566544	0.2696783823058694	173.20208883285522	2.0
96	5.317548968766782	ecoli_colombos	150.0	strict	ica_zscore	0.26190762826797415	0.12968235444633744	0.2418180671349225	0.41920076315216404	172.58257412910461	2.5
97	4.592737185850507	ecoli_colombos	150.0	minimal	ica_zscore	0.08859068364825706	0.088094755884885	0.16785919889650983	0.28194760518899664	172.58257412910461	2.5
98	5.152890582391082	ecoli_colombos	150.0	interconnected	ica_zscore	0.16092409805668478	0.09464830029538111	0.1873525045505973	0.36761247117355556	172.58257412910461	2.5
99	6.4822778192731905	ecoli_colombos	150.0	strict	ica_zscore	0.27116117537570283	0.2002643144683371	0.30889884966695375	0.4529850132265667	163.8692901134491	3.0
100	5.347492901381752	ecoli_colombos	150.0	minimal	ica_zscore	0.0885631873720159	0.12767151345108088	0.19363732622686267	0.3284275014546695	163.8692901134491	3.0
101	5.710850904432705	ecoli_colombos	150.0	interconnected	ica_zscore	0.15175494886655813	0.13472577957756912	0.21009199157754307	0.3809193930075459	163.8692901134491	3.0
102	7.801424922304331	ecoli_colombos	150.0	strict	ica_zscore	0.2710709411532423	0.2585099870306721	0.4127125486491255	0.4856720685676991	173.89939093589783	3.5
103	6.099434283967796	ecoli_colombos	150.0	minimal	ica_zscore	0.08516165357584822	0.16187504135605105	0.23937386674391492	0.3504070872587103	173.89939093589783	3.5
104	6.687269002967508	ecoli_colombos	150.0	interconnected	ica_zscore	0.13903975739197674	0.1683295078731692	0.2742515515370561	0.3934468731258658	173.89939093589783	3.5
105	8.497513084901971	ecoli_colombos	150.0	strict	ica_zscore	0.2504600137479945	0.2608836074195137	0.5117592352982379	0.4874052547158915	160.79718494415283	4.0
106	6.529891831442224	ecoli_colombos	150.0	minimal	ica_zscore	0.08190716311729243	0.17649240037321032	0.28043310747154143	0.35228246926486606	160.79718494415283	4.0
107	7.295004355985924	ecoli_colombos	150.0	interconnected	ica_zscore	0.134664507351917	0.18205415228604888	0.3153740498178419	0.4145766601635133	160.79718494415283	4.0
108	8.868713798458462	ecoli_colombos	150.0	strict	ica_zscore	0.25331114832425805	0.284957991889204	0.5508888110635304	0.49311437190033536	164.50408411026	4.5
109	6.644235438782677	ecoli_colombos	150.0	minimal	ica_zscore	0.0706284724124415	0.1718216475524953	0.33030643342079297	0.3424073211803249	164.50408411026	4.5
110	7.1187625926863625	ecoli_colombos	150.0	interconnected	ica_zscore	0.1144731077202253	0.17577608780201212	0.3363100029129918	0.3806565933939236	164.50408411026	4.5
111	8.97781670680602	ecoli_colombos	150.0	strict	ica_zscore	0.2390795286677946	0.2806704076016806	0.5828920967676692	0.4915848092712149	162.5148811340332	5.0
112	6.326615841380057	ecoli_colombos	150.0	minimal	ica_zscore	0.06135565517894582	0.15523372191672452	0.3519982317257961	0.3171533556307763	162.5148811340332	5.0
113	7.0467261013103	ecoli_colombos	150.0	interconnected	ica_zscore	0.10177258914776571	0.16353563934551354	0.3592047985182747	0.3656743066211505	162.5148811340332	5.0
114	8.239832098707563	ecoli_colombos	150.0	strict	ica_zscore	0.205237789177667	0.250378943185608	0.5892157674773102	0.428079683289807	152.77205610275269	5.5
115	6.186849577838842	ecoli_colombos	150.0	minimal	ica_zscore	0.055157524677018094	0.1510938383644973	0.36711031001431477	0.3133807945673072	152.77205610275269	5.5
116	6.457377595169402	ecoli_colombos	150.0	interconnected	ica_zscore	0.08722475872255159	0.14660716504462803	0.3435078458613091	0.33105391461539824	152.77205610275269	5.5
117	7.942791299052596	ecoli_colombos	150.0	strict	ica_zscore	0.18182123109724088	0.22415229344914217	0.6157537199461354	0.40550068772856673	163.45057106018066	6.0
118	6.212473565186988	ecoli_colombos	150.0	minimal	ica_zscore	0.05337150967375028	0.13912087411820281	0.40938406347448536	0.30635996775502217	163.45057106018066	6.0
119	6.137318866294315	ecoli_colombos	150.0	interconnected	ica_zscore	0.07562469763053027	0.12976144860096467	0.35842046207609435	0.3049482572135712	163.45057106018066	6.0
120	7.649292502717558	ecoli_colombos	150.0	strict	ica_zscore	0.17427288776055916	0.21170365002565444	0.6528482225011668	0.37025857156167685	169.13496112823486	6.5
121	5.645161018064935	ecoli_colombos	150.0	minimal	ica_zscore	0.04563470491513372	0.12093566900303154	0.4174426795938816	0.2741593344825088	169.13496112823486	6.5
122	5.741214479285341	ecoli_colombos	150.0	interconnected	ica_zscore	0.06888808468474875	0.11558939338491162	0.3743924891757709	0.2676575365561458	169.13496112823486	6.5
123	6.522243244163323	ecoli_colombos	150.0	strict	ica_zscore	0.13430332422436453	0.16567007922350172	0.6440263656836799	0.3065535615011681	178.59845185279846	7.0
124	5.071856394764721	ecoli_colombos	150.0	minimal	ica_zscore	0.04033007728149909	0.10158462604636552	0.43561882859240986	0.23364779740964864	178.59845185279846	7.0
125	5.339516590275856	ecoli_colombos	150.0	interconnected	ica_zscore	0.058264820820587516	0.09681510328422582	0.3985145455425693	0.2428723757429553	178.59845185279846	7.0
126	0.016005350338575697	ecoli_colombos	200.0	strict	ica_zscore	0.059040958162633814	4.7374457515161726e-05	0.06508104215848891	0.04509610521726659	175.1745250225067	0.5
127	0.1319419166390805	ecoli_colombos	200.0	minimal	ica_zscore	0.09523260111766592	0.00034905089277729876	0.12100274190280592	0.04436306703105956	175.1745250225067	0.5
128	0.03664955026257601	ecoli_colombos	200.0	interconnected	ica_zscore	0.06897397103233278	7.594637732860175e-05	0.07697719554587819	0.04923998863359169	175.1745250225067	0.5
129	0.19213088724073663	ecoli_colombos	200.0	strict	ica_zscore	0.13820832438368585	0.0006207677411389374	0.08541354290589358	0.11284894483328455	195.44497299194336	1.0
130	0.7994508923035349	ecoli_colombos	200.0	minimal	ica_zscore	0.14651194807606657	0.002812329004147613	0.09993940141257611	0.08935437880712903	195.44497299194336	1.0
131	0.33942072481129704	ecoli_colombos	200.0	interconnected	ica_zscore	0.1480144244590717	0.0007992949942493577	0.08698063995319195	0.11224898362868906	195.44497299194336	1.0
132	1.6316312173120626	ecoli_colombos	200.0	strict	ica_zscore	0.22395244792373473	0.009198840051423199	0.13030722123512864	0.2341156818017868	216.7349009513855	1.5
133	2.1364868195874145	ecoli_colombos	200.0	minimal	ica_zscore	0.15352962382618926	0.012485670803675492	0.11108262842959972	0.16743603568991683	216.7349009513855	1.5
134	1.9304229001314894	ecoli_colombos	200.0	interconnected	ica_zscore	0.2015068944987904	0.008113189150889173	0.11843222669399406	0.217956485951256	216.7349009513855	1.5
135	3.8240272283972536	ecoli_colombos	200.0	strict	ica_zscore	0.2739831317457512	0.054745414035880596	0.17851163731212427	0.36479491454398427	289.10880994796753	2.0
136	3.5489834145659986	ecoli_colombos	200.0	minimal	ica_zscore	0.12301864190747437	0.039210318822662425	0.132339284332548	0.24278353313094647	289.10880994796753	2.0
137	3.890657667280965	ecoli_colombos	200.0	interconnected	ica_zscore	0.19658081244366693	0.04021689411639502	0.14603835662074813	0.3290162985425066	289.10880994796753	2.0
138	5.40477838783606	ecoli_colombos	200.0	strict	ica_zscore	0.29811947628420016	0.13686376239416154	0.2304273503117589	0.4630297286869245	268.62189388275146	2.5
139	4.899724393072142	ecoli_colombos	200.0	minimal	ica_zscore	0.11062516494980915	0.09277425087508068	0.16561061489408335	0.325514612034221	268.62189388275146	2.5
140	5.120423754877227	ecoli_colombos	200.0	interconnected	ica_zscore	0.1895251257462974	0.09793112043107378	0.17354569228724262	0.4017635955086825	268.62189388275146	2.5
141	6.7301631931748815	ecoli_colombos	200.0	strict	ica_zscore	0.301054268858726	0.21128838899441224	0.3026062190652971	0.5057135783750142	258.42479395866394	3.0
142	5.447435731830475	ecoli_colombos	200.0	minimal	ica_zscore	0.09885702275859981	0.13036088315559582	0.18642289363324335	0.35258689516523034	258.42479395866394	3.0
143	5.8354620645939965	ecoli_colombos	200.0	interconnected	ica_zscore	0.17658647463820154	0.1427677280627802	0.2002353736763627	0.4274107857396055	258.42479395866394	3.0
144	8.217925349814909	ecoli_colombos	200.0	strict	ica_zscore	0.29304321853009196	0.27236244291776895	0.4199809213937652	0.5305448324784245	260.9711289405823	3.5
145	6.2781551935887405	ecoli_colombos	200.0	minimal	ica_zscore	0.09207991369465987	0.1704086171648939	0.23077253936153325	0.38519557884121625	260.9711289405823	3.5
146	6.654473377502589	ecoli_colombos	200.0	interconnected	ica_zscore	0.15367675217877172	0.1768667726857008	0.25091808835736196	0.4276101811464348	260.9711289405823	3.5
147	9.316792446239402	ecoli_colombos	200.0	strict	ica_zscore	0.3107169729693566	0.3171382249494634	0.5188928082921104	0.5492867567772824	250.3833200931549	4.0
148	6.802001527119652	ecoli_colombos	200.0	minimal	ica_zscore	0.08736926700990934	0.19082241818598453	0.27352737905947955	0.3905182930863963	250.3833200931549	4.0
149	7.3459163007555714	ecoli_colombos	200.0	interconnected	ica_zscore	0.14255932039000763	0.19734942666532654	0.3084367982096279	0.42051099850441964	250.3833200931549	4.0
150	9.771551454113949	ecoli_colombos	200.0	strict	ica_zscore	0.3005028333100326	0.330930390396759	0.5767737923032015	0.5537758110346563	297.986820936203	4.5
151	7.218046108254855	ecoli_colombos	200.0	minimal	ica_zscore	0.08407369621522211	0.19523353122151998	0.3243898292415665	0.38612431255331525	297.986820936203	4.5
152	7.6179345420466476	ecoli_colombos	200.0	interconnected	ica_zscore	0.13323661257406139	0.19959524832810333	0.3456400327412751	0.41012217240304993	297.986820936203	4.5
153	9.228744854972609	ecoli_colombos	200.0	strict	ica_zscore	0.25682910867968806	0.30200279635950855	0.5965152158025232	0.49699125022599105	247.47435784339905	5.0
154	6.940030764801166	ecoli_colombos	200.0	minimal	ica_zscore	0.07285044217307315	0.17928472349903443	0.3537547077656215	0.35184996187607576	247.47435784339905	5.0
155	7.458459298795338	ecoli_colombos	200.0	interconnected	ica_zscore	0.11874889377281804	0.18919816477489174	0.3778840417653721	0.3696667252218501	247.47435784339905	5.0
156	9.652993434798038	ecoli_colombos	200.0	strict	ica_zscore	0.2555846597425348	0.3040609833241561	0.6297988342534211	0.5263060434426612	268.6064760684967	5.5
157	7.131605059949656	ecoli_colombos	200.0	minimal	ica_zscore	0.0714819991433774	0.18139524317145278	0.37999831410963086	0.35942856489959557	268.6064760684967	5.5
158	7.542839785008119	ecoli_colombos	200.0	interconnected	ica_zscore	0.11428189469698125	0.18671280899792614	0.3834275810773811	0.3806049332586263	268.6064760684967	5.5
159	9.205888127246306	ecoli_colombos	200.0	strict	ica_zscore	0.23174003754882794	0.284808495231793	0.6369062393117195	0.48701518812359773	284.9985270500183	6.0
160	6.807360106785114	ecoli_colombos	200.0	minimal	ica_zscore	0.06589400805284233	0.1637940285756522	0.3915975703419826	0.33379749853586216	284.9985270500183	6.0
161	7.1581377860991	ecoli_colombos	200.0	interconnected	ica_zscore	0.10335559213472138	0.1702708200041799	0.37457134497228844	0.36002620550939884	284.9985270500183	6.0
162	8.378341285483224	ecoli_colombos	200.0	strict	ica_zscore	0.20359304652360402	0.25138980073956224	0.642129307522134	0.41870137765072085	278.35212087631226	6.5
163	6.523974514543029	ecoli_colombos	200.0	minimal	ica_zscore	0.059645398675220986	0.14562517255838814	0.41347606425501476	0.3157570475246222	278.35212087631226	6.5
164	6.468833956343227	ecoli_colombos	200.0	interconnected	ica_zscore	0.08661512344724384	0.14392303359095004	0.3755782311400943	0.30920331373255966	278.35212087631226	6.5
165	8.23124705196169	ecoli_colombos	200.0	strict	ica_zscore	0.1918681844859206	0.24003775652609807	0.6662634745850649	0.4040822779219991	292.17349004745483	7.0
166	6.030451982373693	ecoli_colombos	200.0	minimal	ica_zscore	0.04897309309168689	0.1357001721769325	0.4269798479302025	0.2956987206807003	292.17349004745483	7.0
167	6.070891476539309	ecoli_colombos	200.0	interconnected	ica_zscore	0.07677358986445294	0.1271091414182598	0.38652445222172954	0.2796952008321425	292.17349004745483	7.0
