	F1norm_rprr	alpha	beta	datasetname	gamma	knownmodules	method	precision	recall	recovery	relevance	runningtime
51	1.2451933719187165	0.2	0.0	ecoli_colombos	0.8	strict	msbe	0.12135307290500916	0.005689327781248751	0.13284344152864383	0.26815177491285563	3679.1882400512695
52	1.3022215237296177	0.2	0.0	ecoli_colombos	0.8	interconnected	msbe	0.06379923776964905	0.00465952376659239	0.09832971593318232	0.19751565571715962	3679.1882400512695
53	1.6790637002454207	0.2	0.0	ecoli_colombos	0.8	minimal	msbe	0.04192048205138221	0.008897207768934871	0.10001754246793566	0.18802058261232604	3679.1882400512695
54	0.0	0.2	0.0	ecoli_colombos	1.1	strict	msbe	0.0	0.0	0.0	0.0	0.0
55	0.0	0.2	0.0	ecoli_colombos	1.1	interconnected	msbe	0.0	0.0	0.0	0.0	0.0
56	0.0	0.2	0.0	ecoli_colombos	1.1	minimal	msbe	0.0	0.0	0.0	0.0	0.0
57	0.0	0.2	0.0	ecoli_colombos	1.4	strict	msbe	0.0	0.0	0.0	0.0	0.0
58	0.0	0.2	0.0	ecoli_colombos	1.4	interconnected	msbe	0.0	0.0	0.0	0.0	0.0
59	0.0	0.2	0.0	ecoli_colombos	1.4	minimal	msbe	0.0	0.0	0.0	0.0	0.0
60	0.3174819866698837	0.2	2.0	ecoli_colombos	0.5	strict	msbe	0.06950922101106947	0.0011789906809046853	0.09367059837782633	0.06196332097708765	3362.3414340019226
61	0.6362713208818664	0.2	2.0	ecoli_colombos	0.5	interconnected	msbe	0.07306003675792712	0.001980401001504547	0.10475858735145621	0.059469933556851554	3362.3414340019226
62	1.2973501042593885	0.2	2.0	ecoli_colombos	0.5	minimal	msbe	0.08870306437178081	0.00848927025890573	0.1316980351106141	0.05262980971672463	3362.3414340019226
63	0.34667532649894767	0.2	2.0	ecoli_colombos	0.8	strict	msbe	0.09753435601642864	0.0012281848364199977	0.11053364223872783	0.08882791248154277	4157.62074804306
64	0.6749149720589721	0.2	2.0	ecoli_colombos	0.8	interconnected	msbe	0.09832298953525549	0.0019355039325552833	0.10394830033685054	0.0878401562950898	4157.62074804306
65	1.460284106797767	0.2	2.0	ecoli_colombos	0.8	minimal	msbe	0.10626127236615429	0.008235865295437756	0.11897986321710864	0.07749192966284603	4157.62074804306
66	0.20328540968403164	0.2	2.0	ecoli_colombos	1.1	strict	msbe	0.1434008741272208	0.0006517327207162609	0.10277224814324885	0.1214400662451276	3262.449283838272
67	0.396420941594072	0.2	2.0	ecoli_colombos	1.1	interconnected	msbe	0.13818397010726322	0.0009453718701408251	0.1030354285488033	0.1113359638214603	3262.449283838272
68	0.9139290176574087	0.2	2.0	ecoli_colombos	1.1	minimal	msbe	0.13092788484489565	0.003301453157247666	0.11330259850724334	0.09393178493947588	3262.449283838272
69	0.10773846395392667	0.2	2.0	ecoli_colombos	1.4	strict	msbe	0.15901502898791914	0.00032903540821672283	0.09970679488333183	0.14332751082996012	3246.350534915924
70	0.21892751984230263	0.2	2.0	ecoli_colombos	1.4	interconnected	msbe	0.14427607167567255	0.00048288549968875046	0.09624710780914238	0.12081487571698571	3246.350534915924
71	0.5842239060245956	0.2	2.0	ecoli_colombos	1.4	minimal	msbe	0.1399139576876134	0.0018057557510526502	0.10049003605486798	0.10292002448077787	3246.350534915924
72	0.21381972737840918	0.2	0.4	ecoli_colombos	0.5	strict	msbe	0.1490925670643193	0.0006820824435655397	0.11205943860095709	0.13802690068599513	3757.3908689022064
73	0.4151614036582007	0.2	0.4	ecoli_colombos	0.5	interconnected	msbe	0.14443259202568295	0.000986873011583567	0.10801720968341062	0.12116908701929238	3757.3908689022064
74	0.9183119594285603	0.2	0.4	ecoli_colombos	0.5	minimal	msbe	0.14175834741131485	0.00323440039423278	0.11231416794327419	0.10587337866979026	3757.3908689022064
75	0.11620876228592195	0.2	0.4	ecoli_colombos	0.8	strict	msbe	0.20656351486306446	0.0003534986996576323	0.10189035117232914	0.2130066798137533	3606.5188961029053
76	0.22197735596849946	0.2	0.4	ecoli_colombos	0.8	interconnected	msbe	0.1763446992150769	0.0004863748092641282	0.0887895959431305	0.1698767417476231	3606.5188961029053
77	0.43543506977071833	0.2	0.4	ecoli_colombos	0.8	minimal	msbe	0.14417049698273715	0.0012548028094976525	0.08363905269186236	0.14144123798642486	3606.5188961029053
78	0.8140499635488893	0.2	0.4	ecoli_colombos	1.1	strict	msbe	0.16892146047448664	0.0030939305027121605	0.13008559249086998	0.27294284578444494	3496.046361923218
79	1.028674447194365	0.2	0.4	ecoli_colombos	1.1	interconnected	msbe	0.1093629948197079	0.003076925515259797	0.09936315707014895	0.20452892322599003	3496.046361923218
80	1.4646469912997502	0.2	0.4	ecoli_colombos	1.1	minimal	msbe	0.07404569002815312	0.006436898541423265	0.09600325320556322	0.18797107318383902	3496.046361923218
81	0.0	0.2	0.4	ecoli_colombos	1.4	strict	msbe	0.0	0.0	0.0	0.0	0.0
82	0.0	0.2	0.4	ecoli_colombos	1.4	interconnected	msbe	0.0	0.0	0.0	0.0	0.0
83	0.0	0.2	0.4	ecoli_colombos	1.4	minimal	msbe	0.0	0.0	0.0	0.0	0.0
84	0.164517960068276	0.2	0.6	ecoli_colombos	0.5	strict	msbe	0.14870871332425142	0.0005161526144045632	0.10566149715171864	0.12721236596472088	3661.8228318691254
85	0.3453907763223527	0.2	0.6	ecoli_colombos	0.5	interconnected	msbe	0.1428670519468041	0.0008053489438118443	0.09968596049161882	0.11438014078427113	3661.8228318691254
86	0.8339605151263811	0.2	0.6	ecoli_colombos	0.5	minimal	msbe	0.13338227904472277	0.0029296946004365512	0.10699549266993899	0.09285377725271768	3661.8228318691254
87	0.04414714804130008	0.2	0.6	ecoli_colombos	0.8	strict	msbe	0.19580784762164194	0.00013093460341274493	0.09684650636656143	0.18865290248486252	2679.645966053009
88	0.08945115819555598	0.2	0.6	ecoli_colombos	0.8	interconnected	msbe	0.1723112808016157	0.00018671394489742845	0.08923229272114828	0.1558205163193253	2679.645966053009
89	0.21662544589379024	0.2	0.6	ecoli_colombos	0.8	minimal	msbe	0.1497634794353364	0.000572704576267085	0.09456548350306596	0.12511002355149883	2679.645966053009
90	0.31172030183926885	0.2	0.6	ecoli_colombos	1.1	strict	msbe	0.22516519008563263	0.0010067934735379692	0.11348682878807922	0.26153556272192874	3670.927459001541
91	0.5053615860518071	0.2	0.6	ecoli_colombos	1.1	interconnected	msbe	0.1676923650773098	0.0012243768839544074	0.0939483080590098	0.18832408529468714	3670.927459001541
92	0.8614666442264907	0.2	0.6	ecoli_colombos	1.1	minimal	msbe	0.13563170170952138	0.0029105975083517236	0.08654812431017596	0.1660771471423976	3670.927459001541
93	1.1992724244784383	0.2	0.6	ecoli_colombos	1.4	strict	msbe	0.12718513711995688	0.00532643213540833	0.13403212290100755	0.2727214316885787	2930.056652069092
94	1.3202024457507335	0.2	0.6	ecoli_colombos	1.4	interconnected	msbe	0.07271513883025266	0.0046040248205656805	0.10075100914913006	0.21214893859296446	2930.056652069092
95	1.7267478997196377	0.2	0.6	ecoli_colombos	1.4	minimal	msbe	0.04831406594336585	0.00900679350782822	0.0996516733700501	0.20128389467281696	2930.056652069092
96	0.04259022619251347	0.3	0.0	ecoli_colombos	0.5	strict	msbe	0.19641810327476963	0.0001263005607691989	0.09344955593137735	0.1853619363764999	3609.314910888672
97	0.08792013374265652	0.3	0.0	ecoli_colombos	0.5	interconnected	msbe	0.17298410559932223	0.00018348643039385002	0.08704099029461512	0.15725108792748838	3609.314910888672
98	0.2194460049035022	0.3	0.0	ecoli_colombos	0.5	minimal	msbe	0.14722510318033116	0.0005822090326925279	0.09146923161867312	0.12138207745855177	3609.314910888672
99	0.811825476104176	0.3	0.0	ecoli_colombos	0.8	strict	msbe	0.17320328111646247	0.0030811685945745363	0.13017681611046722	0.27288841175546863	3385.107139110565
100	0.9568098061621024	0.3	0.0	ecoli_colombos	0.8	interconnected	msbe	0.10806450237385669	0.002776618895314985	0.0987443805588482	0.20338817393581382	3385.107139110565
101	1.4682332907486888	0.3	0.0	ecoli_colombos	0.8	minimal	msbe	0.07424408618114259	0.006481147699819532	0.09729296071818329	0.181237129360533	3385.107139110565
102	0.0	0.3	0.0	ecoli_colombos	1.1	strict	msbe	0.0	0.0	0.0	0.0	0.0
103	0.0	0.3	0.0	ecoli_colombos	1.1	interconnected	msbe	0.0	0.0	0.0	0.0	0.0
104	0.0	0.3	0.0	ecoli_colombos	1.1	minimal	msbe	0.0	0.0	0.0	0.0	0.0
105	0.0	0.3	0.0	ecoli_colombos	1.4	strict	msbe	0.0	0.0	0.0	0.0	0.0
106	0.0	0.3	0.0	ecoli_colombos	1.4	interconnected	msbe	0.0	0.0	0.0	0.0	0.0
107	0.0	0.3	0.0	ecoli_colombos	1.4	minimal	msbe	0.0	0.0	0.0	0.0	0.0
108	0.35061395002489515	0.3	2.0	ecoli_colombos	0.5	strict	msbe	0.03541053504977351	0.0015591734961272023	0.0882407478045638	0.03749345059304967	4079.8537809848785
109	0.6194065766809109	0.3	2.0	ecoli_colombos	0.5	interconnected	msbe	0.03734270967072366	0.002390439668612817	0.09597038117507889	0.03912470143388003	4079.8537809848785
110	1.0448305004292022	0.3	2.0	ecoli_colombos	0.5	minimal	msbe	0.04983012749103149	0.010737144963291416	0.10972147024918111	0.03261308678942249	4079.8537809848785
111	0.37750494872845064	0.3	2.0	ecoli_colombos	0.8	strict	msbe	0.07124960318527142	0.0014866395445045848	0.0965751711589025	0.058946726897829774	3381.012974023819
112	0.6914825680396847	0.3	2.0	ecoli_colombos	0.8	interconnected	msbe	0.07096080912193535	0.0023143181845413454	0.09584118280907428	0.058907820913421303	3381.012974023819
113	1.2806973581732692	0.3	2.0	ecoli_colombos	0.8	minimal	msbe	0.08538811687409806	0.00924216078497784	0.1142845841282986	0.05064150148680932	3381.012974023819
114	0.3942111116961489	0.3	2.0	ecoli_colombos	1.1	strict	msbe	0.09239901145456636	0.001462127056175182	0.10735860351513649	0.0814961161882039	3245.2733080387115
115	0.7127170744774177	0.3	2.0	ecoli_colombos	1.1	interconnected	msbe	0.09040332877231332	0.002185237741070299	0.10501363680867733	0.07442700686499915	3245.2733080387115
116	1.3957911461707146	0.3	2.0	ecoli_colombos	1.1	minimal	msbe	0.09427860404941554	0.008845041178246417	0.1181327396985035	0.06359405752756885	3245.2733080387115
117	0.2207415322679657	0.3	2.0	ecoli_colombos	1.4	strict	msbe	0.12049774919865476	0.000717604129521684	0.10669112703302014	0.1070417930327948	3498.3921658992767
118	0.45885598928009624	0.3	2.0	ecoli_colombos	1.4	interconnected	msbe	0.11835397552983729	0.001144818267325855	0.1054274201785159	0.09492240096531168	3498.3921658992767
119	1.0661563898040267	0.3	2.0	ecoli_colombos	1.4	minimal	msbe	0.12178712277426193	0.004333991136500179	0.11771978799884501	0.08257531456952485	3498.3921658992767
120	0.2228039353058065	0.3	0.4	ecoli_colombos	0.5	strict	msbe	0.11665558183048672	0.0007263568186457618	0.1043719163531735	0.10642012777404998	3967.213679075241
121	0.4729570793080127	0.3	0.4	ecoli_colombos	0.5	interconnected	msbe	0.12177355378201968	0.0011819840424560416	0.10194283712398461	0.10248705414786537	3967.213679075241
122	1.109510812850081	0.3	0.4	ecoli_colombos	0.5	minimal	msbe	0.12567188565901724	0.004485275641713759	0.11787251085741711	0.08984799131944878	3967.213679075241
123	0.046115762481910204	0.3	0.4	ecoli_colombos	0.8	strict	msbe	0.173231651458859	0.00013703376542499067	0.09530718971834967	0.1647627392070653	3263.5102031230927
124	0.10041093778037756	0.3	0.4	ecoli_colombos	0.8	interconnected	msbe	0.15921926100938041	0.00021068595609894487	0.09030676734869514	0.14216027008334473	3263.5102031230927
125	0.25719324363649226	0.3	0.4	ecoli_colombos	0.8	minimal	msbe	0.14177491308631576	0.000692799140053615	0.09583412625710505	0.11216978546221122	3263.5102031230927
126	0.37454838150605146	0.3	0.4	ecoli_colombos	1.1	strict	msbe	0.20515219390232045	0.0012360133330507654	0.1173812013052959	0.24897587353862558	3981.0347871780396
127	0.5879964148381135	0.3	0.4	ecoli_colombos	1.1	interconnected	msbe	0.15329313644421177	0.001469024700550436	0.09544569285131259	0.1904589755169689	3981.0347871780396
128	1.0017470706135376	0.3	0.4	ecoli_colombos	1.1	minimal	msbe	0.1245293925269359	0.0035816827291639706	0.08957031255534893	0.16545828048087588	3981.0347871780396
129	0.0	0.3	0.4	ecoli_colombos	1.4	strict	msbe	0.0	0.0	0.0	0.0	0.0
130	0.0	0.3	0.4	ecoli_colombos	1.4	interconnected	msbe	0.0	0.0	0.0	0.0	0.0
131	0.0	0.3	0.4	ecoli_colombos	1.4	minimal	msbe	0.0	0.0	0.0	0.0	0.0
132	0.36921017246465376	0.3	0.6	ecoli_colombos	0.5	strict	msbe	0.0902671004461623	0.0013560451794076044	0.09934541426600224	0.0822772403902523	3501.097995042801
133	0.7152249530577549	0.3	0.6	ecoli_colombos	0.5	interconnected	msbe	0.08784339266463367	0.0021857243094565697	0.10408146261872821	0.07644649159339664	3501.097995042801
134	1.408423105206284	0.3	0.6	ecoli_colombos	0.5	minimal	msbe	0.09185333779038432	0.008952979808688801	0.12052371716827755	0.06380845442391128	3501.097995042801
135	0.2745709160237013	0.3	0.6	ecoli_colombos	0.8	strict	msbe	0.14837227747977555	0.0008983055967567246	0.11334590132491011	0.14102423837938918	3334.9958930015564
136	0.5495717943316182	0.3	0.6	ecoli_colombos	0.8	interconnected	msbe	0.13702265363559035	0.0013969350015339615	0.10583704461382601	0.11613536776724256	3334.9958930015564
137	1.083268843603371	0.3	0.6	ecoli_colombos	0.8	minimal	msbe	0.12495548051306757	0.004349883429296106	0.10653320761974637	0.09520660640673814	3334.9958930015564
138	0.07763058213448479	0.3	0.6	ecoli_colombos	1.1	strict	msbe	0.19938616068438472	0.00023317353869970508	0.09824542593891035	0.19344814693751272	3197.1108758449554
139	0.15629491503368098	0.3	0.6	ecoli_colombos	1.1	interconnected	msbe	0.18795707194956754	0.00033391800778219204	0.08929965882786411	0.17100367219772744	3197.1108758449554
140	0.3460645383370321	0.3	0.6	ecoli_colombos	1.1	minimal	msbe	0.15533146986666949	0.0009590993972904878	0.08876005774961523	0.13757940254111917	3197.1108758449554
141	0.8047629452313529	0.3	0.6	ecoli_colombos	1.4	strict	msbe	0.175488295914952	0.003042559836868717	0.13037694693635501	0.2751031982516128	3277.871855020523
142	0.9888879220508877	0.3	0.6	ecoli_colombos	1.4	interconnected	msbe	0.11206061772026375	0.002901015015976306	0.0985877526360913	0.2084286197105541	3277.871855020523
143	1.4366000915587798	0.3	0.6	ecoli_colombos	1.4	minimal	msbe	0.0768315057837059	0.006248930074212331	0.09600460352861453	0.18183354586762862	3277.871855020523
144	0.18610305022584933	0.4	0.0	ecoli_colombos	0.5	strict	msbe	0.1504092821577849	0.0005884485785937199	0.10418748019117947	0.137549936394153	3381.1014471054077
145	0.373383316179169	0.4	0.0	ecoli_colombos	0.5	interconnected	msbe	0.1484611288736796	0.0008798890247497386	0.09531557512078631	0.12378337243238628	3381.1014471054077
146	0.8647143095711448	0.4	0.0	ecoli_colombos	0.5	minimal	msbe	0.14905358794920112	0.0030667025936437016	0.09912574628621484	0.10167712378701234	3381.1014471054077
147	0.4604930052141822	0.4	0.0	ecoli_colombos	0.8	strict	msbe	0.21115369806781348	0.0015563510195196913	0.12094204353649408	0.26711082101906464	3640.492094039917
148	0.7070748724036849	0.4	0.0	ecoli_colombos	0.8	interconnected	msbe	0.15373200948915808	0.001836602076409683	0.09615670474532033	0.20989164914431294	3640.492094039917
149	1.151086221341545	0.4	0.0	ecoli_colombos	0.8	minimal	msbe	0.11001124465221437	0.00443847775548765	0.08980883209205534	0.1645065573776437	3640.492094039917
150	0.0	0.4	0.0	ecoli_colombos	1.1	strict	msbe	0.0	0.0	0.0	0.0	0.0
151	0.0	0.4	0.0	ecoli_colombos	1.1	interconnected	msbe	0.0	0.0	0.0	0.0	0.0
152	0.0	0.4	0.0	ecoli_colombos	1.1	minimal	msbe	0.0	0.0	0.0	0.0	0.0
153	0.0	0.4	0.0	ecoli_colombos	1.4	strict	msbe	0.0	0.0	0.0	0.0	0.0
154	0.0	0.4	0.0	ecoli_colombos	1.4	interconnected	msbe	0.0	0.0	0.0	0.0	0.0
155	0.0	0.4	0.0	ecoli_colombos	1.4	minimal	msbe	0.0	0.0	0.0	0.0	0.0
156	0.2576044312964665	0.4	2.0	ecoli_colombos	0.5	strict	msbe	0.0211844586380552	0.0013872688982544212	0.05818965517241379	0.01916134443178509	3548.055408000946
157	0.4891620703070051	0.4	2.0	ecoli_colombos	0.5	interconnected	msbe	0.0269272164465712	0.002336660617059891	0.075	0.02367938541855553	3548.055408000946
158	0.8951782704709539	0.4	2.0	ecoli_colombos	0.5	minimal	msbe	0.047060051827825244	0.011007162626188815	0.1397712833545108	0.023730500126271883	3548.055408000946
159	0.44314957944062944	0.4	2.0	ecoli_colombos	0.8	strict	msbe	0.06103135632819462	0.0018320027900346962	0.11697266629869948	0.057067260713969406	3603.42498087883
160	0.7057548008263786	0.4	2.0	ecoli_colombos	0.8	interconnected	msbe	0.06035688476046385	0.0024298794786072686	0.10261759979742972	0.05546600032847704	3603.42498087883
161	1.2636335757251702	0.4	2.0	ecoli_colombos	0.8	minimal	msbe	0.06902198320329242	0.01084726251059701	0.11414765322421057	0.04493726729472732	3603.42498087883
162	0.4095359615647134	0.4	2.0	ecoli_colombos	1.1	strict	msbe	0.07363981297096188	0.0016097990456291893	0.11320040734312625	0.06200218679818639	4069.763885974884
163	0.7327422776693383	0.4	2.0	ecoli_colombos	1.1	interconnected	msbe	0.07157713667509233	0.0024178049515717797	0.10923068110003117	0.062306084568008825	4069.763885974884
164	1.384601699180671	0.4	2.0	ecoli_colombos	1.1	minimal	msbe	0.08105924447321441	0.01032458226743965	0.13276882621245398	0.052431128942273024	4069.763885974884
165	0.40143877024075986	0.4	2.0	ecoli_colombos	1.4	strict	msbe	0.08715074906116096	0.0015106152119823478	0.10916182033304302	0.07622826849840103	3499.1243557929993
166	0.7815806891118906	0.4	2.0	ecoli_colombos	1.4	interconnected	msbe	0.08983839367411117	0.0024831949789992096	0.10910548375091357	0.07606791205912376	3499.1243557929993
167	1.4582952953139137	0.4	2.0	ecoli_colombos	1.4	minimal	msbe	0.09853703544867583	0.010210971384289422	0.11969422157887342	0.061445808152173945	3499.1243557929993
168	0.39876456629839196	0.4	0.4	ecoli_colombos	0.5	strict	msbe	0.07618260869701379	0.0015177227424035618	0.10142746870898975	0.07516845908522626	3898.706512928009
169	0.7597180002406596	0.4	0.4	ecoli_colombos	0.5	interconnected	msbe	0.07805846904300344	0.002404559718698994	0.10687306963052266	0.07519830228144675	3898.706512928009
170	1.494123794739363	0.4	0.4	ecoli_colombos	0.5	minimal	msbe	0.08878650230146265	0.010137049545036525	0.12679057909093008	0.06444563484673607	3898.706512928009
171	0.20002869145107102	0.4	0.4	ecoli_colombos	0.8	strict	msbe	0.13800112116462168	0.0006393782504049459	0.10165506162948332	0.12778188355274647	3876.528435230255
172	0.41027195921757126	0.4	0.4	ecoli_colombos	0.8	interconnected	msbe	0.13441005316933524	0.0009851755414600205	0.1004007839957163	0.1140932672231969	3876.528435230255
173	0.9340209981645239	0.4	0.4	ecoli_colombos	0.8	minimal	msbe	0.1273386022678947	0.0034244539052711805	0.1081747348202138	0.09632297825111746	3876.528435230255
174	0.16815411349862394	0.4	0.4	ecoli_colombos	1.1	strict	msbe	0.2395609213029383	0.0005190644494620027	0.10670963570068047	0.2466269010913011	4066.6510679721832
